accident,where,year,date,time,whether,state
負傷,神戸市北区,2017,117,13,曇,乾燥
負傷,神戸市北区,2017,118,12,晴,乾燥
負傷,神戸市北区,2017,118,14,晴,乾燥
負傷,神戸市北区,2017,120,7,雪,乾燥
負傷,神戸市北区,2017,116,10,晴,乾燥
負傷,神戸市北区,2017,119,18,晴,乾燥
負傷,神戸市北区,2017,121,7,曇,凍結 
負傷,神戸市北区,2017,121,8,晴,凍結 
負傷,神戸市北区,2017,121,8,晴,乾燥
負傷,神戸市北区,2017,121,9,曇,凍結 
負傷,神戸市北区,2017,121,10,晴,湿潤
負傷,神戸市北区,2017,121,11,晴,乾燥
負傷,神戸市北区,2017,116,7,雪,凍結 
負傷,神戸市北区,2017,123,15,雪,湿潤
負傷,神戸市北区,2017,117,8,曇,凍結 
負傷,神戸市北区,2017,123,16,曇,乾燥
負傷,神戸市北区,2017,121,8,雪,凍結 
負傷,神戸市北区,2017,123,13,雪,積雪
負傷,神戸市北区,2017,125,9,晴,乾燥
負傷,神戸市北区,2017,121,9,雪,凍結 
負傷,神戸市北区,2017,121,8,雪,積雪
負傷,神戸市北区,2017,126,18,晴,乾燥
負傷,神戸市北区,2017,125,19,曇,乾燥
負傷,神戸市北区,2017,127,19,晴,乾燥
負傷,神戸市北区,2017,128,11,晴,乾燥
負傷,神戸市北区,2017,125,19,曇,凍結 
負傷,神戸市北区,2017,126,7,晴,乾燥
負傷,神戸市北区,2017,124,7,曇,凍結 
負傷,神戸市北区,2017,130,12,晴,乾燥
負傷,神戸市北区,2017,130,7,雨,湿潤
負傷,神戸市北区,2017,130,8,雨,湿潤
負傷,神戸市北区,2017,131,8,曇,乾燥
負傷,神戸市北区,2017,203,11,晴,乾燥
負傷,神戸市北区,2017,121,7,雪,凍結 
負傷,神戸市北区,2017,203,17,晴,乾燥
負傷,神戸市北区,2017,128,12,晴,乾燥
負傷,神戸市北区,2017,204,12,晴,乾燥
負傷,神戸市北区,2017,204,15,晴,乾燥
負傷,神戸市北区,2017,205,15,晴,乾燥
負傷,神戸市北区,2017,209,10,雨,湿潤
負傷,神戸市北区,2017,210,10,晴,乾燥
負傷,神戸市北区,2017,212,6,晴,乾燥
負傷,神戸市北区,2017,213,18,晴,乾燥
負傷,神戸市北区,2017,214,17,晴,乾燥
負傷,神戸市北区,2017,215,7,曇,乾燥
負傷,神戸市北区,2017,121,8,曇,凍結 
負傷,神戸市北区,2017,215,15,曇,乾燥
負傷,神戸市北区,2017,208,11,曇,乾燥
負傷,神戸市北区,2017,218,20,晴,乾燥
負傷,神戸市北区,2017,217,12,雨,湿潤
負傷,神戸市北区,2017,220,16,雨,湿潤
負傷,神戸市北区,2017,220,10,晴,乾燥
負傷,神戸市北区,2017,221,20,晴,乾燥
負傷,神戸市北区,2017,208,12,晴,乾燥
負傷,神戸市北区,2017,223,18,晴,乾燥
負傷,神戸市北区,2017,223,23,晴,乾燥
負傷,神戸市北区,2017,225,12,曇,乾燥
負傷,神戸市北区,2017,225,13,晴,乾燥
負傷,神戸市北区,2017,225,19,晴,乾燥
負傷,神戸市北区,2017,226,11,晴,乾燥
負傷,神戸市北区,2017,226,14,晴,乾燥
負傷,神戸市北区,2017,228,4,晴,乾燥
負傷,神戸市北区,2017,228,19,晴,乾燥
負傷,神戸市北区,2017,301,8,晴,乾燥
負傷,神戸市北区,2017,221,8,雪,乾燥
負傷,神戸市北区,2017,301,11,晴,乾燥
負傷,神戸市北区,2017,302,8,曇,湿潤
負傷,神戸市北区,2017,223,8,曇,乾燥
負傷,神戸市北区,2017,302,14,晴,乾燥
負傷,神戸市北区,2017,301,19,晴,乾燥
負傷,神戸市北区,2017,303,18,晴,乾燥
負傷,神戸市北区,2017,305,10,曇,乾燥
負傷,神戸市北区,2017,305,8,晴,乾燥
負傷,神戸市北区,2017,309,8,晴,乾燥
負傷,神戸市北区,2017,222,10,晴,乾燥
負傷,神戸市北区,2017,311,14,曇,乾燥
負傷,神戸市北区,2017,313,12,曇,乾燥
負傷,神戸市北区,2017,312,18,晴,乾燥
負傷,神戸市北区,2017,316,19,晴,乾燥
負傷,神戸市北区,2017,317,7,晴,乾燥
負傷,神戸市北区,2017,318,8,曇,乾燥
負傷,神戸市北区,2017,316,18,晴,乾燥
負傷,神戸市北区,2017,316,8,晴,乾燥
負傷,神戸市北区,2017,319,9,晴,乾燥
負傷,神戸市北区,2017,319,11,晴,乾燥
負傷,神戸市北区,2017,319,13,晴,乾燥
負傷,神戸市北区,2017,319,23,晴,乾燥
負傷,神戸市北区,2017,320,18,晴,乾燥
負傷,神戸市北区,2017,321,5,雨,湿潤
負傷,神戸市北区,2017,321,9,雨,湿潤
負傷,神戸市北区,2017,322,9,晴,乾燥
負傷,神戸市北区,2017,321,17,雨,湿潤
負傷,神戸市北区,2017,322,17,晴,乾燥
負傷,神戸市北区,2017,323,7,曇,乾燥
負傷,神戸市北区,2017,322,7,晴,乾燥
負傷,神戸市北区,2017,323,20,曇,湿潤
負傷,神戸市北区,2017,324,8,晴,乾燥
負傷,神戸市北区,2017,325,20,晴,乾燥
負傷,神戸市北区,2017,324,16,晴,乾燥
負傷,神戸市北区,2017,328,18,晴,乾燥
負傷,神戸市北区,2017,330,13,晴,乾燥
負傷,神戸市北区,2017,330,19,曇,乾燥
負傷,神戸市北区,2017,331,11,雨,湿潤
負傷,神戸市北区,2017,402,14,晴,乾燥
負傷,神戸市北区,2017,402,11,晴,乾燥
負傷,神戸市北区,2017,401,19,晴,乾燥
負傷,神戸市北区,2017,401,19,晴,乾燥
負傷,神戸市北区,2017,403,7,晴,乾燥
負傷,神戸市北区,2017,403,8,晴,乾燥
負傷,神戸市北区,2017,403,1,晴,乾燥
負傷,神戸市北区,2017,404,15,晴,乾燥
負傷,神戸市北区,2017,405,12,曇,乾燥
負傷,神戸市北区,2017,405,13,曇,乾燥
負傷,神戸市北区,2017,406,7,曇,乾燥
負傷,神戸市北区,2017,406,14,雨,湿潤
負傷,神戸市北区,2017,410,7,晴,乾燥
負傷,神戸市北区,2017,404,13,晴,乾燥
負傷,神戸市北区,2017,411,16,曇,湿潤
負傷,神戸市北区,2017,411,18,雨,湿潤
負傷,神戸市北区,2017,412,6,曇,乾燥
負傷,神戸市北区,2017,401,15,晴,乾燥
負傷,神戸市北区,2017,415,16,曇,乾燥
負傷,神戸市北区,2017,304,7,晴,乾燥
負傷,神戸市北区,2017,417,17,雨,湿潤
負傷,神戸市北区,2017,418,21,晴,乾燥
負傷,神戸市北区,2017,416,16,晴,乾燥
負傷,神戸市北区,2017,420,17,晴,乾燥
負傷,神戸市北区,2017,421,19,晴,乾燥
負傷,神戸市北区,2017,417,21,雨,湿潤
負傷,神戸市北区,2017,422,15,晴,乾燥
負傷,神戸市北区,2017,325,11,晴,乾燥
負傷,神戸市北区,2017,424,7,晴,乾燥
負傷,神戸市北区,2017,423,14,晴,乾燥
負傷,神戸市北区,2017,424,21,晴,乾燥
負傷,神戸市北区,2017,425,8,晴,乾燥
負傷,神戸市北区,2017,426,15,曇,乾燥
負傷,神戸市北区,2017,426,12,雨,湿潤
負傷,神戸市北区,2017,427,18,晴,乾燥
負傷,神戸市北区,2017,428,11,晴,乾燥
負傷,神戸市北区,2017,428,16,晴,乾燥
負傷,神戸市北区,2017,429,13,晴,湿潤
負傷,神戸市北区,2017,429,19,晴,乾燥
負傷,神戸市北区,2017,502,18,晴,乾燥
負傷,神戸市北区,2017,427,20,晴,乾燥
負傷,神戸市北区,2017,504,10,晴,乾燥
負傷,神戸市北区,2017,504,14,曇,乾燥
負傷,神戸市北区,2017,505,11,晴,乾燥
負傷,神戸市北区,2017,505,21,晴,乾燥
負傷,神戸市北区,2017,506,15,曇,湿潤
負傷,神戸市北区,2017,507,6,曇,乾燥
負傷,神戸市北区,2017,507,14,晴,乾燥
負傷,神戸市北区,2017,508,7,晴,乾燥
負傷,神戸市北区,2017,507,17,晴,乾燥
負傷,神戸市北区,2017,501,12,晴,乾燥
負傷,神戸市北区,2017,508,20,晴,乾燥
負傷,神戸市北区,2017,509,7,曇,乾燥
負傷,神戸市北区,2017,509,6,雨,湿潤
負傷,神戸市北区,2017,509,15,雨,湿潤
負傷,神戸市北区,2017,509,20,雨,湿潤
負傷,神戸市北区,2017,508,12,晴,乾燥
負傷,神戸市北区,2017,511,17,晴,乾燥
負傷,神戸市北区,2017,512,21,雨,湿潤
負傷,神戸市北区,2017,511,10,曇,乾燥
負傷,神戸市北区,2017,517,15,晴,乾燥
負傷,神戸市北区,2017,518,9,晴,乾燥
負傷,神戸市北区,2017,518,16,晴,乾燥
負傷,神戸市北区,2017,513,17,曇,乾燥
負傷,神戸市北区,2017,520,13,晴,乾燥
負傷,神戸市北区,2017,520,16,晴,乾燥
負傷,神戸市北区,2017,524,13,曇,乾燥
負傷,神戸市北区,2017,524,14,雨,湿潤
負傷,神戸市北区,2017,526,8,晴,乾燥
負傷,神戸市北区,2017,526,7,晴,乾燥
負傷,神戸市北区,2017,526,10,晴,乾燥
負傷,神戸市北区,2017,524,15,晴,乾燥
負傷,神戸市北区,2017,529,15,晴,乾燥
負傷,神戸市北区,2017,521,16,晴,乾燥
負傷,神戸市北区,2017,531,8,曇,乾燥
負傷,神戸市北区,2017,531,16,晴,乾燥
負傷,神戸市北区,2017,601,7,晴,乾燥
負傷,神戸市北区,2017,602,11,晴,乾燥
負傷,神戸市北区,2017,602,17,晴,乾燥
負傷,神戸市北区,2017,603,13,晴,乾燥
負傷,神戸市北区,2017,603,15,晴,乾燥
負傷,神戸市北区,2017,604,9,曇,乾燥
負傷,神戸市北区,2017,606,13,曇,乾燥
負傷,神戸市北区,2017,607,7,雨,湿潤
負傷,神戸市北区,2017,611,15,晴,乾燥
負傷,神戸市北区,2017,614,8,晴,乾燥
負傷,神戸市北区,2017,610,9,晴,乾燥
負傷,神戸市北区,2017,614,17,晴,乾燥
負傷,神戸市北区,2017,613,15,晴,乾燥
負傷,神戸市北区,2017,615,15,晴,乾燥
負傷,神戸市北区,2017,617,10,晴,乾燥
負傷,神戸市北区,2017,617,12,晴,乾燥
負傷,神戸市北区,2017,618,16,晴,乾燥
負傷,神戸市北区,2017,615,8,晴,乾燥
負傷,神戸市北区,2017,622,8,曇,乾燥
負傷,神戸市北区,2017,625,8,曇,湿潤
負傷,神戸市北区,2017,629,8,曇,乾燥
負傷,神戸市北区,2017,630,15,晴,乾燥
負傷,神戸市北区,2017,630,6,雨,湿潤
負傷,神戸市北区,2017,630,11,曇,乾燥
負傷,神戸市北区,2017,701,20,晴,乾燥
負傷,神戸市北区,2017,701,22,晴,乾燥
負傷,神戸市北区,2017,702,12,晴,乾燥
負傷,神戸市北区,2017,702,15,曇,乾燥
負傷,神戸市北区,2017,704,16,雨,湿潤
負傷,神戸市北区,2017,705,8,雨,湿潤
負傷,神戸市北区,2017,507,15,晴,乾燥
負傷,神戸市北区,2017,705,8,曇,湿潤
負傷,神戸市北区,2017,708,11,晴,乾燥
負傷,神戸市北区,2017,709,16,雨,湿潤
負傷,神戸市北区,2017,709,18,雨,湿潤
負傷,神戸市北区,2017,705,18,晴,乾燥
負傷,神戸市北区,2017,710,12,晴,乾燥
負傷,神戸市北区,2017,710,20,晴,乾燥
負傷,神戸市北区,2017,712,8,曇,乾燥
負傷,神戸市北区,2017,701,13,晴,乾燥
負傷,神戸市北区,2017,712,9,曇,乾燥
負傷,神戸市北区,2017,709,6,雨,湿潤
負傷,神戸市北区,2017,714,11,晴,乾燥
負傷,神戸市北区,2017,714,14,晴,乾燥
負傷,神戸市北区,2017,715,8,晴,乾燥
負傷,神戸市北区,2017,715,13,晴,乾燥
負傷,神戸市北区,2017,531,19,曇,乾燥
負傷,神戸市北区,2017,716,16,晴,乾燥
負傷,神戸市北区,2017,716,7,晴,乾燥
負傷,神戸市北区,2017,718,14,晴,乾燥
負傷,神戸市北区,2017,719,12,晴,乾燥
負傷,神戸市北区,2017,720,12,晴,乾燥
負傷,神戸市北区,2017,723,15,曇,乾燥
負傷,神戸市北区,2017,703,18,晴,乾燥
負傷,神戸市北区,2017,724,12,晴,乾燥
負傷,神戸市北区,2017,725,6,曇,乾燥
負傷,神戸市北区,2017,728,11,曇,乾燥
負傷,神戸市北区,2017,728,16,曇,乾燥
負傷,神戸市北区,2017,717,14,曇,乾燥
負傷,神戸市北区,2017,730,15,曇,乾燥
負傷,神戸市北区,2017,730,16,曇,乾燥
負傷,神戸市北区,2017,801,15,晴,乾燥
負傷,神戸市北区,2017,801,16,晴,乾燥
負傷,神戸市北区,2017,803,15,晴,乾燥
負傷,神戸市北区,2017,803,19,晴,乾燥
負傷,神戸市北区,2017,804,12,晴,乾燥
負傷,神戸市北区,2017,805,23,晴,乾燥
負傷,神戸市北区,2017,806,13,晴,乾燥
負傷,神戸市北区,2017,806,16,晴,乾燥
負傷,神戸市北区,2017,807,19,雨,湿潤
負傷,神戸市北区,2017,812,10,晴,乾燥
負傷,神戸市北区,2017,725,16,曇,乾燥
負傷,神戸市北区,2017,812,16,曇,乾燥
負傷,神戸市北区,2017,813,15,晴,乾燥
負傷,神戸市北区,2017,815,8,曇,乾燥
負傷,神戸市北区,2017,817,8,曇,乾燥
負傷,神戸市北区,2017,817,14,晴,乾燥
負傷,神戸市北区,2017,819,11,晴,乾燥
負傷,神戸市北区,2017,821,11,晴,乾燥
負傷,神戸市北区,2017,822,10,晴,乾燥
負傷,神戸市北区,2017,823,21,晴,乾燥
負傷,神戸市北区,2017,823,10,晴,乾燥
負傷,神戸市北区,2017,823,15,曇,湿潤
負傷,神戸市北区,2017,824,8,晴,乾燥
負傷,神戸市北区,2017,823,17,曇,乾燥
負傷,神戸市北区,2017,824,21,晴,乾燥
負傷,神戸市北区,2017,825,6,晴,乾燥
負傷,神戸市北区,2017,825,13,晴,乾燥
負傷,神戸市北区,2017,823,14,晴,乾燥
負傷,神戸市北区,2017,825,14,晴,乾燥
負傷,神戸市北区,2017,826,10,晴,乾燥
負傷,神戸市北区,2017,712,11,曇,乾燥
負傷,神戸市北区,2017,828,8,晴,乾燥
負傷,神戸市北区,2017,829,10,晴,乾燥
負傷,神戸市北区,2017,829,13,晴,乾燥
負傷,神戸市北区,2017,830,19,曇,乾燥
負傷,神戸市北区,2017,830,12,晴,乾燥
負傷,神戸市北区,2017,830,16,晴,乾燥
負傷,神戸市北区,2017,901,20,晴,乾燥
負傷,神戸市北区,2017,902,17,曇,乾燥
負傷,神戸市北区,2017,904,11,曇,乾燥
負傷,神戸市北区,2017,907,13,雨,湿潤
負傷,神戸市北区,2017,908,16,晴,乾燥
負傷,神戸市北区,2017,908,18,晴,湿潤
負傷,神戸市北区,2017,710,10,曇,乾燥
負傷,神戸市北区,2017,909,7,晴,乾燥
負傷,神戸市北区,2017,909,12,晴,乾燥
負傷,神戸市北区,2017,704,12,晴,乾燥
負傷,神戸市北区,2017,912,8,雨,湿潤
負傷,神戸市北区,2017,914,14,晴,乾燥
負傷,神戸市北区,2017,917,13,曇,乾燥
負傷,神戸市北区,2017,918,18,晴,乾燥
負傷,神戸市北区,2017,919,7,晴,乾燥
負傷,神戸市北区,2017,919,18,晴,乾燥
負傷,神戸市北区,2017,920,17,晴,乾燥
負傷,神戸市北区,2017,918,16,曇,乾燥
負傷,神戸市北区,2017,921,17,晴,乾燥
負傷,神戸市北区,2017,922,10,曇,乾燥
負傷,神戸市北区,2017,922,21,曇,湿潤
負傷,神戸市北区,2017,919,17,晴,乾燥
負傷,神戸市北区,2017,924,16,晴,乾燥
負傷,神戸市北区,2017,926,7,晴,乾燥
負傷,神戸市北区,2017,926,15,晴,乾燥
負傷,神戸市北区,2017,912,11,曇,乾燥
負傷,神戸市北区,2017,929,7,晴,乾燥
負傷,神戸市北区,2017,929,16,晴,乾燥
負傷,神戸市北区,2017,909,15,晴,乾燥
負傷,神戸市北区,2017,830,15,晴,乾燥
負傷,神戸市北区,2017,1002,11,雨,湿潤
負傷,神戸市北区,2017,929,18,曇,乾燥
負傷,神戸市北区,2017,1003,10,曇,乾燥
負傷,神戸市北区,2017,1002,11,雨,湿潤
負傷,神戸市北区,2017,1004,6,晴,乾燥
負傷,神戸市北区,2017,1006,13,雨,湿潤
負傷,神戸市北区,2017,1006,15,雨,湿潤
負傷,神戸市北区,2017,1003,13,曇,乾燥
負傷,神戸市北区,2017,1007,19,晴,乾燥
負傷,神戸市北区,2017,1007,14,曇,乾燥
負傷,神戸市北区,2017,1008,12,晴,乾燥
負傷,神戸市北区,2017,1008,16,晴,乾燥
負傷,神戸市北区,2017,1009,17,晴,乾燥
負傷,神戸市北区,2017,1009,13,晴,乾燥
負傷,神戸市北区,2017,1009,19,晴,乾燥
負傷,神戸市北区,2017,1010,8,晴,乾燥
負傷,神戸市北区,2017,1013,17,曇,乾燥
負傷,神戸市北区,2017,1013,19,雨,湿潤
負傷,神戸市北区,2017,1014,18,曇,乾燥
負傷,神戸市北区,2017,1015,14,雨,湿潤
負傷,神戸市北区,2017,1016,6,雨,湿潤
負傷,神戸市北区,2017,1017,11,曇,乾燥
負傷,神戸市北区,2017,1012,5,雨,湿潤
負傷,神戸市北区,2017,1017,10,曇,乾燥
負傷,神戸市北区,2017,1019,12,曇,湿潤
負傷,神戸市北区,2017,1009,14,晴,乾燥
負傷,神戸市北区,2017,1020,11,曇,湿潤
負傷,神戸市北区,2017,1020,13,曇,乾燥
負傷,神戸市北区,2017,1021,16,雨,湿潤
負傷,神戸市北区,2017,1018,15,雨,湿潤
負傷,神戸市北区,2017,1021,18,雨,湿潤
負傷,神戸市北区,2017,1022,11,雨,湿潤
負傷,神戸市北区,2017,1023,13,晴,乾燥
負傷,神戸市北区,2017,1023,20,晴,乾燥
負傷,神戸市北区,2017,1016,12,雨,湿潤
負傷,神戸市北区,2017,1026,18,晴,乾燥
負傷,神戸市北区,2017,1027,19,晴,乾燥
負傷,神戸市北区,2017,1028,8,曇,乾燥
負傷,神戸市北区,2017,1028,15,曇,湿潤
負傷,神戸市北区,2017,1030,7,曇,乾燥
負傷,神戸市北区,2017,1031,13,晴,乾燥
負傷,神戸市北区,2017,1101,11,晴,乾燥
負傷,神戸市北区,2017,1101,13,晴,乾燥
負傷,神戸市北区,2017,1028,11,雨,湿潤
負傷,神戸市北区,2017,1105,6,晴,乾燥
負傷,神戸市北区,2017,1103,19,晴,乾燥
負傷,神戸市北区,2017,1106,9,晴,乾燥
負傷,神戸市北区,2017,1106,6,晴,乾燥
負傷,神戸市北区,2017,1106,11,晴,乾燥
負傷,神戸市北区,2017,1106,14,晴,乾燥
負傷,神戸市北区,2017,1108,9,雨,湿潤
負傷,神戸市北区,2017,1110,7,晴,乾燥
負傷,神戸市北区,2017,1114,17,晴,乾燥
負傷,神戸市北区,2017,1105,17,晴,乾燥
負傷,神戸市北区,2017,1119,9,晴,乾燥
負傷,神戸市北区,2017,1119,12,晴,乾燥
負傷,神戸市北区,2017,1118,9,雨,湿潤
負傷,神戸市北区,2017,1119,17,晴,乾燥
負傷,神戸市北区,2017,1120,13,曇,乾燥
負傷,神戸市北区,2017,1120,11,晴,乾燥
負傷,神戸市北区,2017,1122,7,晴,乾燥
負傷,神戸市北区,2017,1122,12,曇,乾燥
負傷,神戸市北区,2017,1121,8,晴,乾燥
負傷,神戸市北区,2017,1122,17,雨,湿潤
負傷,神戸市北区,2017,1123,23,晴,乾燥
負傷,神戸市北区,2017,1119,17,晴,乾燥
負傷,神戸市北区,2017,1120,16,晴,乾燥
負傷,神戸市北区,2017,1124,7,晴,乾燥
負傷,神戸市北区,2017,1124,16,晴,乾燥
負傷,神戸市北区,2017,1127,18,晴,乾燥
負傷,神戸市北区,2017,1124,1,晴,乾燥
負傷,神戸市北区,2017,1127,19,晴,乾燥
負傷,神戸市北区,2017,1127,20,晴,乾燥
負傷,神戸市北区,2017,1129,16,曇,湿潤
負傷,神戸市北区,2017,1127,19,晴,乾燥
負傷,神戸市北区,2017,1130,19,晴,乾燥
負傷,神戸市北区,2017,1201,15,曇,乾燥
負傷,神戸市北区,2017,1204,16,雨,湿潤
負傷,神戸市北区,2017,1207,6,晴,乾燥
負傷,神戸市北区,2017,1207,9,晴,乾燥
負傷,神戸市北区,2017,1203,9,晴,乾燥
負傷,神戸市北区,2017,1209,23,晴,乾燥
負傷,神戸市北区,2017,1210,1,晴,乾燥
負傷,神戸市北区,2017,1208,20,雨,湿潤
負傷,神戸市北区,2017,1211,2,曇,乾燥
負傷,神戸市北区,2017,1216,21,晴,乾燥
負傷,神戸市北区,2017,1217,16,晴,乾燥
負傷,神戸市北区,2017,1218,13,晴,乾燥
負傷,神戸市北区,2017,1218,14,晴,乾燥
負傷,神戸市北区,2017,1220,12,晴,乾燥
負傷,神戸市北区,2017,1220,11,晴,乾燥
負傷,神戸市北区,2017,1220,16,晴,乾燥
負傷,神戸市北区,2017,1204,16,雨,湿潤
負傷,神戸市北区,2017,1216,16,曇,乾燥
負傷,神戸市北区,2017,1223,11,晴,乾燥
負傷,神戸市北区,2017,1224,15,曇,乾燥
負傷,神戸市北区,2017,1224,16,雨,湿潤
負傷,神戸市北区,2017,1224,19,雨,湿潤
負傷,神戸市北区,2017,1224,20,雨,湿潤
負傷,神戸市北区,2017,1221,11,晴,乾燥
負傷,神戸市北区,2017,1225,22,晴,乾燥
負傷,神戸市北区,2017,1227,11,晴,乾燥
負傷,神戸市北区,2017,1228,8,晴,乾燥
負傷,神戸市北区,2017,1229,14,曇,乾燥
負傷,神戸市北区,2017,1214,17,曇,乾燥
負傷,神戸市北区,2017,103,9,晴,乾燥
負傷,神戸市北区,2017,104,9,晴,乾燥
負傷,神戸市北区,2017,104,10,晴,乾燥
負傷,神戸市北区,2017,106,16,晴,乾燥
負傷,神戸市北区,2017,106,18,晴,乾燥
負傷,神戸市北区,2017,109,15,曇,乾燥
負傷,神戸市北区,2017,109,22,晴,乾燥
負傷,神戸市北区,2017,110,6,晴,乾燥
負傷,神戸市北区,2017,111,11,晴,乾燥
負傷,神戸市北区,2017,101,17,晴,乾燥
負傷,神戸市北区,2017,111,17,晴,乾燥
負傷,神戸市北区,2017,112,9,晴,乾燥
負傷,神戸市北区,2017,114,15,晴,乾燥
負傷,神戸市北区,2017,115,6,晴,凍結 
負傷,神戸市北区,2017,115,14,雪,湿潤
負傷,神戸市北区,2017,117,7,晴,凍結 
負傷,神戸市北区,2017,117,10,晴,乾燥
負傷,神戸市北区,2017,118,19,晴,乾燥
負傷,神戸市北区,2017,119,7,晴,湿潤
負傷,神戸市北区,2017,121,6,曇,凍結 
負傷,神戸市北区,2017,122,8,曇,湿潤
負傷,神戸市北区,2017,114,21,雪,凍結 
負傷,神戸市北区,2017,123,6,晴,乾燥
負傷,神戸市北区,2017,114,13,晴,乾燥
負傷,神戸市北区,2017,124,14,曇,湿潤
負傷,神戸市北区,2017,124,21,晴,乾燥
負傷,神戸市北区,2017,125,10,晴,乾燥
負傷,神戸市北区,2017,125,17,晴,乾燥
負傷,神戸市北区,2017,128,10,晴,乾燥
負傷,神戸市北区,2017,128,16,晴,乾燥
負傷,神戸市北区,2017,130,9,雨,湿潤
負傷,神戸市北区,2017,202,9,晴,乾燥
負傷,神戸市北区,2017,203,6,晴,乾燥
負傷,神戸市北区,2017,204,16,晴,乾燥
負傷,神戸市北区,2017,128,15,晴,乾燥
負傷,神戸市北区,2017,205,18,曇,湿潤
負傷,神戸市北区,2017,201,11,曇,乾燥
負傷,神戸市北区,2017,206,22,雪,乾燥
負傷,神戸市北区,2017,208,14,晴,乾燥
負傷,神戸市北区,2017,209,18,晴,乾燥
負傷,神戸市北区,2017,210,8,晴,乾燥
負傷,神戸市北区,2017,128,18,晴,乾燥
負傷,神戸市北区,2017,212,10,晴,乾燥
負傷,神戸市北区,2017,213,15,曇,乾燥
負傷,神戸市北区,2017,215,10,晴,乾燥
負傷,神戸市北区,2017,216,11,晴,乾燥
負傷,神戸市北区,2017,123,12,晴,乾燥
負傷,神戸市北区,2017,217,7,雨,湿潤
負傷,神戸市北区,2017,222,8,晴,乾燥
負傷,神戸市北区,2017,223,8,曇,乾燥
負傷,神戸市北区,2017,224,7,晴,乾燥
負傷,神戸市北区,2017,114,21,雪,積雪
負傷,神戸市北区,2017,227,10,晴,乾燥
負傷,神戸市北区,2017,227,8,晴,乾燥
負傷,神戸市北区,2017,228,11,晴,乾燥
負傷,神戸市北区,2017,303,19,晴,乾燥
