accident,where,date,time,whether,state
負傷,神戸市灘区,2020/7/4,12,曇,湿潤
負傷,神戸市灘区,2020/7/6,10,雨,湿潤
負傷,神戸市灘区,2020/7/8,18,雨,湿潤
負傷,神戸市灘区,2020/7/9,5,雨,湿潤
負傷,神戸市灘区,2020/6/27,4,晴,乾燥
負傷,神戸市灘区,2020/7/9,15,曇,乾燥
負傷,神戸市灘区,2020/7/10,16,曇,湿潤
負傷,神戸市灘区,2020/7/13,8,雨,湿潤
負傷,神戸市灘区,2020/7/13,18,雨,湿潤
負傷,神戸市灘区,2020/7/13,19,雨,湿潤
負傷,神戸市灘区,2020/7/8,13,曇,乾燥
負傷,神戸市灘区,2020/7/16,7,曇,乾燥
負傷,神戸市灘区,2020/7/18,10,晴,乾燥
負傷,神戸市灘区,2020/7/18,12,晴,乾燥
負傷,神戸市灘区,2020/7/20,8,晴,乾燥
負傷,神戸市灘区,2020/7/20,8,晴,乾燥
負傷,神戸市灘区,2020/7/19,22,晴,乾燥
負傷,神戸市灘区,2020/7/21,18,曇,乾燥
負傷,神戸市灘区,2020/7/21,9,晴,乾燥
負傷,神戸市灘区,2020/7/22,17,曇,乾燥
負傷,神戸市灘区,2020/7/24,20,雨,湿潤
負傷,神戸市灘区,2020/7/25,10,雨,湿潤
負傷,神戸市灘区,2020/7/26,16,雨,湿潤
負傷,神戸市灘区,2020/7/27,6,曇,湿潤
負傷,神戸市灘区,2020/7/27,18,曇,湿潤
負傷,神戸市灘区,2020/7/27,18,曇,湿潤
負傷,神戸市灘区,2020/7/28,19,晴,乾燥
負傷,神戸市灘区,2020/7/29,14,晴,乾燥
負傷,神戸市灘区,2020/7/30,10,晴,乾燥
負傷,神戸市灘区,2020/7/30,14,晴,乾燥
負傷,神戸市灘区,2020/8/1,11,晴,乾燥
負傷,神戸市灘区,2020/8/2,17,晴,乾燥
負傷,神戸市灘区,2020/7/30,16,曇,乾燥
負傷,神戸市灘区,2020/8/4,16,晴,乾燥
負傷,神戸市灘区,2020/8/5,7,晴,乾燥
負傷,神戸市灘区,2020/8/6,12,晴,乾燥
負傷,神戸市灘区,2020/8/4,16,晴,乾燥
負傷,神戸市灘区,2020/8/7,9,晴,乾燥
負傷,神戸市灘区,2020/8/7,13,晴,乾燥
負傷,神戸市灘区,2020/8/8,12,晴,乾燥
負傷,神戸市灘区,2020/8/12,15,晴,乾燥
負傷,神戸市灘区,2020/8/12,18,晴,乾燥
負傷,神戸市灘区,2020/8/14,11,晴,乾燥
負傷,神戸市灘区,2020/8/16,7,晴,乾燥
負傷,神戸市灘区,2020/8/16,21,晴,乾燥
負傷,神戸市灘区,2020/8/18,15,晴,乾燥
負傷,神戸市灘区,2020/6/30,20,雨,湿潤
負傷,神戸市灘区,2020/8/19,14,晴,乾燥
負傷,神戸市灘区,2020/8/20,7,晴,乾燥
負傷,神戸市灘区,2020/8/20,12,晴,乾燥
負傷,神戸市灘区,2020/7/26,13,雨,湿潤
負傷,神戸市灘区,2020/8/21,19,曇,湿潤
負傷,神戸市灘区,2020/8/22,17,曇,湿潤
負傷,神戸市灘区,2020/8/24,7,晴,乾燥
負傷,神戸市灘区,2020/8/24,16,晴,乾燥
負傷,神戸市灘区,2020/8/24,18,晴,乾燥
負傷,神戸市灘区,2020/8/27,8,晴,乾燥
負傷,神戸市灘区,2020/8/28,9,晴,乾燥
負傷,神戸市灘区,2020/8/11,8,晴,乾燥
負傷,神戸市灘区,2020/9/1,12,晴,乾燥
負傷,神戸市灘区,2020/9/3,8,晴,乾燥
負傷,神戸市灘区,2020/7/30,18,曇,湿潤
負傷,神戸市灘区,2020/9/3,17,晴,乾燥
負傷,神戸市灘区,2020/9/4,9,曇,乾燥
負傷,神戸市灘区,2020/9/1,6,晴,乾燥
負傷,神戸市灘区,2020/9/5,18,雨,湿潤
負傷,神戸市灘区,2020/9/6,15,雨,湿潤
負傷,神戸市灘区,2020/9/5,17,雨,湿潤
負傷,神戸市灘区,2020/9/10,12,雨,湿潤
負傷,神戸市灘区,2020/9/11,7,晴,乾燥
負傷,神戸市灘区,2020/9/11,8,晴,乾燥
負傷,神戸市灘区,2020/9/14,16,晴,乾燥
負傷,神戸市灘区,2020/9/14,18,晴,乾燥
負傷,神戸市灘区,2020/9/15,15,晴,乾燥
負傷,神戸市灘区,2020/9/12,17,曇,乾燥
負傷,神戸市灘区,2020/9/17,18,晴,乾燥
負傷,神戸市灘区,2020/9/18,7,曇,乾燥
負傷,神戸市灘区,2020/9/18,14,雨,湿潤
負傷,神戸市灘区,2020/9/21,11,晴,乾燥
負傷,神戸市灘区,2020/9/22,0,晴,乾燥
負傷,神戸市灘区,2020/9/16,12,晴,乾燥
負傷,神戸市灘区,2020/9/5,2,晴,乾燥
負傷,神戸市灘区,2020/9/25,6,雨,湿潤
負傷,神戸市灘区,2020/9/25,9,雨,湿潤
負傷,神戸市灘区,2020/9/25,17,雨,湿潤
負傷,神戸市灘区,2020/9/25,19,曇,湿潤
負傷,神戸市灘区,2020/9/26,11,曇,乾燥
負傷,神戸市灘区,2020/9/27,16,曇,乾燥
負傷,神戸市灘区,2020/9/30,14,晴,乾燥
負傷,神戸市灘区,2020/10/3,7,晴,乾燥
負傷,神戸市灘区,2020/10/4,11,曇,乾燥
負傷,神戸市灘区,2020/10/4,9,曇,乾燥
負傷,神戸市灘区,2020/9/22,15,晴,乾燥
負傷,神戸市灘区,2020/10/7,15,雨,湿潤
負傷,神戸市灘区,2020/10/12,17,晴,乾燥
負傷,神戸市灘区,2020/10/13,16,晴,乾燥
負傷,神戸市灘区,2020/10/15,10,晴,乾燥
負傷,神戸市灘区,2020/10/17,6,雨,湿潤
負傷,神戸市灘区,2020/10/17,13,雨,湿潤
負傷,神戸市灘区,2020/10/17,11,雨,湿潤
負傷,神戸市灘区,2020/10/17,13,雨,湿潤
負傷,神戸市灘区,2020/10/20,11,晴,乾燥
負傷,神戸市灘区,2020/10/20,18,晴,乾燥
負傷,神戸市灘区,2020/10/20,19,晴,乾燥
負傷,神戸市灘区,2020/10/21,19,晴,乾燥
負傷,神戸市灘区,2020/10/22,8,曇,乾燥
負傷,神戸市灘区,2020/10/22,16,曇,乾燥
負傷,神戸市灘区,2020/10/22,17,曇,乾燥
負傷,神戸市灘区,2020/10/22,18,曇,乾燥
負傷,神戸市灘区,2020/10/23,9,雨,湿潤
負傷,神戸市灘区,2020/10/23,13,雨,湿潤
負傷,神戸市灘区,2020/10/13,14,晴,乾燥
負傷,神戸市灘区,2020/10/23,9,雨,湿潤
負傷,神戸市灘区,2020/10/24,12,晴,乾燥
負傷,神戸市灘区,2020/10/19,20,晴,乾燥
負傷,神戸市灘区,2020/10/25,11,晴,乾燥
負傷,神戸市灘区,2020/10/10,17,晴,湿潤
負傷,神戸市灘区,2020/10/25,9,曇,湿潤
負傷,神戸市灘区,2020/11/3,13,晴,乾燥
負傷,神戸市灘区,2020/11/6,18,晴,乾燥
負傷,神戸市灘区,2020/11/7,17,雨,湿潤
負傷,神戸市灘区,2020/11/7,19,雨,湿潤
負傷,神戸市灘区,2020/11/9,10,晴,乾燥
負傷,神戸市灘区,2020/11/9,17,晴,乾燥
負傷,神戸市灘区,2020/11/9,19,晴,乾燥
負傷,神戸市灘区,2020/11/10,17,晴,乾燥
負傷,神戸市灘区,2020/11/10,8,晴,乾燥
負傷,神戸市灘区,2020/11/13,6,晴,乾燥
負傷,神戸市灘区,2020/11/13,15,曇,乾燥
負傷,神戸市灘区,2020/11/14,15,曇,乾燥
負傷,神戸市灘区,2020/11/14,23,晴,乾燥
負傷,神戸市灘区,2020/11/15,8,晴,乾燥
負傷,神戸市灘区,2020/11/15,13,晴,乾燥
負傷,神戸市灘区,2020/11/17,6,晴,乾燥
負傷,神戸市灘区,2020/11/18,8,晴,乾燥
負傷,神戸市灘区,2020/11/14,17,晴,乾燥
負傷,神戸市灘区,2020/11/19,18,晴,乾燥
負傷,神戸市灘区,2020/11/24,7,晴,乾燥
負傷,神戸市灘区,2020/11/24,9,晴,乾燥
負傷,神戸市灘区,2020/11/12,13,晴,乾燥
負傷,神戸市灘区,2020/11/26,18,曇,乾燥
負傷,神戸市灘区,2020/11/29,15,晴,乾燥
負傷,神戸市灘区,2020/8/29,17,晴,乾燥
負傷,神戸市灘区,2020/12/1,12,晴,乾燥
負傷,神戸市灘区,2020/11/9,20,晴,乾燥
負傷,神戸市灘区,2020/12/3,7,晴,乾燥
負傷,神戸市灘区,2020/12/3,10,晴,乾燥
負傷,神戸市灘区,2020/12/4,10,晴,乾燥
負傷,神戸市灘区,2020/12/4,10,晴,乾燥
負傷,神戸市灘区,2020/12/4,13,晴,乾燥
負傷,神戸市灘区,2020/12/7,9,曇,湿潤
負傷,神戸市灘区,2020/12/8,10,晴,乾燥
負傷,神戸市灘区,2020/12/9,8,晴,乾燥
負傷,神戸市灘区,2020/12/9,8,晴,乾燥
負傷,神戸市灘区,2020/11/26,8,晴,乾燥
負傷,神戸市灘区,2020/12/12,13,晴,乾燥
負傷,神戸市灘区,2020/12/12,21,晴,乾燥
死亡,神戸市灘区,2020/12/13,17,晴,乾燥
負傷,神戸市灘区,2020/12/14,22,曇,乾燥
負傷,神戸市灘区,2020/12/16,7,晴,乾燥
負傷,神戸市灘区,2020/12/16,19,晴,乾燥
負傷,神戸市灘区,2020/12/18,7,晴,乾燥
負傷,神戸市灘区,2020/12/18,14,晴,乾燥
負傷,神戸市灘区,2020/12/22,17,晴,乾燥
負傷,神戸市灘区,2020/12/25,7,晴,乾燥
負傷,神戸市灘区,2020/12/25,7,晴,乾燥
負傷,神戸市灘区,2020/12/26,10,曇,乾燥
負傷,神戸市灘区,2020/12/26,13,晴,乾燥
負傷,神戸市灘区,2020/12/28,15,晴,乾燥
負傷,神戸市灘区,2020/12/28,17,晴,乾燥
負傷,神戸市灘区,2020/12/31,18,晴,乾燥
負傷,神戸市兵庫区,2016/12/21,13,晴,乾燥
負傷,神戸市兵庫区,2017/2/16,11,晴,乾燥
負傷,神戸市兵庫区,2017/2/24,11,晴,乾燥
負傷,神戸市兵庫区,2017/2/19,19,晴,乾燥
負傷,神戸市兵庫区,2017/3/9,8,晴,乾燥
負傷,神戸市兵庫区,2017/3/25,18,晴,乾燥
負傷,神戸市兵庫区,2017/3/15,14,晴,乾燥
負傷,神戸市兵庫区,2017/4/21,10,晴,乾燥
負傷,神戸市兵庫区,2017/5/21,15,晴,乾燥
負傷,神戸市兵庫区,2017/5/17,11,晴,乾燥
負傷,神戸市兵庫区,2017/6/23,11,晴,乾燥
負傷,神戸市兵庫区,2017/6/28,16,晴,乾燥
負傷,神戸市兵庫区,2017/8/27,17,晴,乾燥
負傷,神戸市兵庫区,2017/8/24,16,晴,乾燥
負傷,神戸市兵庫区,2017/10/8,15,晴,乾燥
負傷,神戸市兵庫区,2017/11/21,11,晴,乾燥
負傷,神戸市兵庫区,2016/12/31,22,晴,乾燥
負傷,神戸市兵庫区,2017/1/1,16,晴,乾燥
負傷,神戸市兵庫区,2017/1/2,14,晴,乾燥
負傷,神戸市兵庫区,2016/12/19,14,晴,乾燥
負傷,神戸市兵庫区,2017/1/4,11,晴,乾燥
負傷,神戸市兵庫区,2017/1/4,11,晴,乾燥
負傷,神戸市兵庫区,2017/1/4,18,晴,乾燥
負傷,神戸市兵庫区,2017/1/6,11,晴,乾燥
負傷,神戸市兵庫区,2017/1/6,21,晴,乾燥
負傷,神戸市兵庫区,2017/1/9,8,晴,乾燥
負傷,神戸市兵庫区,2017/1/9,18,晴,乾燥
負傷,神戸市兵庫区,2017/1/10,7,晴,乾燥
死亡,神戸市兵庫区,2017/1/10,17,晴,乾燥
負傷,神戸市兵庫区,2017/1/10,10,晴,乾燥
負傷,神戸市兵庫区,2017/1/10,10,晴,乾燥
負傷,神戸市兵庫区,2017/1/11,16,晴,乾燥
負傷,神戸市兵庫区,2017/1/12,8,晴,乾燥
負傷,神戸市兵庫区,2017/1/12,9,晴,乾燥
負傷,神戸市兵庫区,2017/1/12,18,晴,乾燥
負傷,神戸市兵庫区,2017/1/13,8,晴,乾燥
負傷,神戸市兵庫区,2017/1/13,8,晴,乾燥
負傷,神戸市兵庫区,2017/1/15,21,晴,乾燥
負傷,神戸市兵庫区,2016/12/27,10,雨,湿潤
負傷,神戸市兵庫区,2017/1/16,7,晴,乾燥
負傷,神戸市兵庫区,2017/1/16,15,晴,乾燥
負傷,神戸市兵庫区,2017/1/17,11,晴,乾燥
負傷,神戸市兵庫区,2017/1/17,20,晴,乾燥
負傷,神戸市兵庫区,2017/1/18,8,晴,乾燥
負傷,神戸市兵庫区,2017/1/18,10,晴,乾燥
負傷,神戸市兵庫区,2017/1/18,8,晴,乾燥
負傷,神戸市兵庫区,2017/1/14,20,雪,積雪
負傷,神戸市兵庫区,2017/1/19,18,曇,乾燥
負傷,神戸市兵庫区,2017/1/20,7,曇,乾燥
負傷,神戸市兵庫区,2017/1/20,10,曇,乾燥
負傷,神戸市兵庫区,2017/1/20,14,曇,湿潤
負傷,神戸市兵庫区,2017/1/22,13,曇,湿潤
負傷,神戸市兵庫区,2017/1/11,8,晴,乾燥
負傷,神戸市兵庫区,2017/1/23,2,晴,乾燥
負傷,神戸市兵庫区,2017/1/23,18,晴,湿潤
負傷,神戸市兵庫区,2017/1/25,13,曇,乾燥
負傷,神戸市兵庫区,2017/1/25,22,曇,乾燥
負傷,神戸市兵庫区,2017/1/26,9,晴,乾燥
負傷,神戸市兵庫区,2017/1/26,13,晴,乾燥
負傷,神戸市兵庫区,2017/1/27,6,晴,乾燥
負傷,神戸市兵庫区,2017/1/27,7,晴,乾燥
負傷,神戸市兵庫区,2017/1/27,10,晴,乾燥
負傷,神戸市兵庫区,2017/1/27,13,晴,乾燥
負傷,神戸市兵庫区,2017/1/27,14,晴,乾燥
負傷,神戸市兵庫区,2017/1/27,17,曇,乾燥
負傷,神戸市兵庫区,2017/1/27,22,曇,乾燥
負傷,神戸市兵庫区,2017/1/28,10,晴,乾燥
負傷,神戸市兵庫区,2017/1/28,17,晴,乾燥
負傷,神戸市兵庫区,2017/1/28,19,晴,乾燥
負傷,神戸市兵庫区,2017/1/28,21,晴,乾燥
負傷,神戸市兵庫区,2017/1/29,21,雨,湿潤
負傷,神戸市兵庫区,2017/1/30,12,晴,乾燥
負傷,神戸市兵庫区,2017/1/30,19,曇,乾燥
負傷,神戸市兵庫区,2017/1/31,18,曇,乾燥
負傷,神戸市兵庫区,2017/2/2,0,曇,乾燥
負傷,神戸市兵庫区,2017/2/2,17,晴,乾燥
負傷,神戸市兵庫区,2017/2/3,2,晴,乾燥
負傷,神戸市兵庫区,2017/1/19,16,晴,乾燥
負傷,神戸市兵庫区,2017/2/3,11,晴,乾燥
負傷,神戸市兵庫区,2017/2/3,13,晴,乾燥
負傷,神戸市兵庫区,2017/2/3,20,晴,乾燥
負傷,神戸市兵庫区,2017/2/4,8,晴,乾燥
負傷,神戸市兵庫区,2017/2/3,8,晴,乾燥
負傷,神戸市兵庫区,2017/2/4,13,晴,乾燥
負傷,神戸市兵庫区,2017/2/6,14,曇,乾燥
負傷,神戸市兵庫区,2017/2/7,8,曇,乾燥
負傷,神戸市兵庫区,2017/2/7,8,晴,乾燥
負傷,神戸市兵庫区,2017/2/7,14,晴,乾燥
負傷,神戸市兵庫区,2017/2/7,16,晴,乾燥
負傷,神戸市兵庫区,2017/2/8,0,晴,乾燥
負傷,神戸市兵庫区,2017/2/9,11,雨,湿潤
負傷,神戸市兵庫区,2017/2/9,18,雨,湿潤
負傷,神戸市兵庫区,2017/2/9,19,曇,湿潤
負傷,神戸市兵庫区,2017/2/10,23,雪,湿潤
負傷,神戸市兵庫区,2017/2/7,21,晴,乾燥
負傷,神戸市兵庫区,2017/2/11,18,晴,乾燥
負傷,神戸市兵庫区,2017/2/13,9,晴,乾燥
負傷,神戸市兵庫区,2017/2/13,15,晴,乾燥
負傷,神戸市兵庫区,2017/2/13,17,晴,乾燥
負傷,神戸市兵庫区,2017/2/13,18,晴,乾燥
負傷,神戸市兵庫区,2017/2/14,5,晴,乾燥
負傷,神戸市兵庫区,2017/2/14,17,晴,乾燥
負傷,神戸市兵庫区,2017/2/14,19,晴,乾燥
負傷,神戸市兵庫区,2017/2/16,19,晴,乾燥
負傷,神戸市兵庫区,2017/2/7,22,晴,乾燥
負傷,神戸市兵庫区,2017/2/18,0,曇,乾燥
負傷,神戸市兵庫区,2017/2/18,5,晴,乾燥
負傷,神戸市兵庫区,2017/2/19,20,晴,乾燥
負傷,神戸市兵庫区,2017/2/20,23,曇,乾燥
負傷,神戸市兵庫区,2017/2/21,20,晴,乾燥
負傷,神戸市兵庫区,2017/2/21,9,晴,乾燥
負傷,神戸市兵庫区,2017/2/22,20,雨,湿潤
負傷,神戸市兵庫区,2017/2/22,22,曇,乾燥
負傷,神戸市兵庫区,2017/2/23,21,晴,乾燥
負傷,神戸市兵庫区,2017/2/24,21,晴,乾燥
負傷,神戸市兵庫区,2017/2/25,11,晴,乾燥
負傷,神戸市兵庫区,2017/2/25,8,晴,乾燥
負傷,神戸市兵庫区,2017/2/27,16,晴,乾燥
負傷,神戸市兵庫区,2017/3/2,7,雨,湿潤
負傷,神戸市兵庫区,2017/2/24,21,曇,乾燥
負傷,神戸市兵庫区,2017/3/3,11,曇,乾燥
負傷,神戸市兵庫区,2017/3/3,16,晴,乾燥
負傷,神戸市兵庫区,2017/3/4,19,晴,乾燥
負傷,神戸市兵庫区,2017/3/6,18,曇,湿潤
負傷,神戸市兵庫区,2017/3/7,7,晴,乾燥
負傷,神戸市兵庫区,2017/3/7,11,晴,乾燥
負傷,神戸市兵庫区,2017/3/7,15,晴,乾燥
負傷,神戸市兵庫区,2017/3/8,14,曇,乾燥
負傷,神戸市兵庫区,2017/3/8,16,曇,乾燥
負傷,神戸市兵庫区,2017/3/10,9,晴,乾燥
負傷,神戸市兵庫区,2017/3/10,12,晴,乾燥
負傷,神戸市兵庫区,2017/3/11,7,晴,乾燥
負傷,神戸市兵庫区,2017/3/12,22,晴,乾燥
負傷,神戸市兵庫区,2017/3/14,6,曇,乾燥
負傷,神戸市兵庫区,2017/3/14,9,晴,乾燥
負傷,神戸市兵庫区,2017/3/15,10,晴,乾燥
負傷,神戸市兵庫区,2017/3/15,8,晴,乾燥
負傷,神戸市兵庫区,2017/3/15,16,曇,乾燥
負傷,神戸市兵庫区,2017/3/16,4,雨,湿潤
負傷,神戸市兵庫区,2017/3/16,7,曇,乾燥
負傷,神戸市兵庫区,2017/3/16,13,曇,乾燥
負傷,神戸市兵庫区,2017/3/16,15,晴,乾燥
負傷,神戸市兵庫区,2017/3/17,4,晴,乾燥
負傷,神戸市兵庫区,2017/3/17,6,晴,乾燥
負傷,神戸市兵庫区,2017/3/17,8,晴,乾燥
負傷,神戸市兵庫区,2017/3/17,12,晴,乾燥
負傷,神戸市兵庫区,2017/3/17,19,晴,乾燥
負傷,神戸市兵庫区,2017/3/17,18,晴,乾燥
負傷,神戸市兵庫区,2017/2/23,14,晴,乾燥
負傷,神戸市兵庫区,2017/3/18,11,晴,乾燥
負傷,神戸市兵庫区,2017/3/16,5,晴,乾燥
負傷,神戸市兵庫区,2017/3/19,17,曇,乾燥
負傷,神戸市兵庫区,2017/3/19,14,晴,乾燥
負傷,神戸市兵庫区,2017/3/20,11,晴,乾燥
負傷,神戸市兵庫区,2017/3/21,8,雨,湿潤
負傷,神戸市兵庫区,2017/3/21,12,雨,乾燥
負傷,神戸市兵庫区,2017/3/22,4,晴,乾燥
負傷,神戸市兵庫区,2017/3/22,16,晴,乾燥
負傷,神戸市兵庫区,2017/3/18,7,晴,乾燥
負傷,神戸市兵庫区,2017/3/20,22,雨,湿潤
負傷,神戸市兵庫区,2017/3/25,17,曇,乾燥
死亡,神戸市兵庫区,2017/3/26,15,雨,湿潤
負傷,神戸市兵庫区,2017/3/27,8,晴,乾燥
負傷,神戸市兵庫区,2017/3/27,11,晴,乾燥
負傷,神戸市兵庫区,2017/3/29,13,晴,乾燥
負傷,神戸市兵庫区,2017/3/29,14,晴,乾燥
負傷,神戸市兵庫区,2017/3/14,13,晴,乾燥
負傷,神戸市兵庫区,2017/3/28,4,晴,乾燥
負傷,神戸市兵庫区,2017/3/30,16,晴,乾燥
負傷,神戸市兵庫区,2017/4/1,8,曇,乾燥
負傷,神戸市兵庫区,2017/4/1,12,晴,乾燥
負傷,神戸市兵庫区,2017/4/2,13,晴,乾燥
負傷,神戸市兵庫区,2017/4/2,15,晴,乾燥
負傷,神戸市兵庫区,2017/4/3,4,晴,乾燥
負傷,神戸市兵庫区,2017/4/3,8,晴,乾燥
負傷,神戸市兵庫区,2017/4/4,9,晴,乾燥
負傷,神戸市兵庫区,2017/4/4,15,晴,乾燥
負傷,神戸市兵庫区,2017/4/4,15,晴,乾燥
負傷,神戸市兵庫区,2017/4/5,2,晴,乾燥
負傷,神戸市兵庫区,2017/4/5,12,晴,乾燥
負傷,神戸市兵庫区,2017/3/5,17,晴,乾燥
負傷,神戸市兵庫区,2017/4/6,11,曇,乾燥
負傷,神戸市兵庫区,2017/4/7,16,雨,湿潤
負傷,神戸市兵庫区,2017/4/7,21,雨,湿潤
負傷,神戸市兵庫区,2017/4/8,9,曇,湿潤
負傷,神戸市兵庫区,2017/4/8,17,雨,湿潤
負傷,神戸市兵庫区,2017/4/8,19,雨,湿潤
負傷,神戸市兵庫区,2017/4/6,8,晴,乾燥
負傷,神戸市兵庫区,2017/4/10,12,晴,乾燥
負傷,神戸市兵庫区,2017/4/10,14,晴,乾燥
負傷,神戸市兵庫区,2017/4/10,17,晴,乾燥
負傷,神戸市兵庫区,2017/4/11,10,雨,湿潤
負傷,神戸市兵庫区,2017/4/11,11,雨,湿潤
負傷,神戸市兵庫区,2017/4/11,10,雨,湿潤
負傷,神戸市兵庫区,2017/4/11,23,雨,湿潤
負傷,神戸市兵庫区,2017/4/12,11,晴,乾燥
負傷,神戸市兵庫区,2017/4/13,10,晴,乾燥
負傷,神戸市兵庫区,2017/4/13,18,晴,乾燥
負傷,神戸市兵庫区,2017/4/14,18,晴,乾燥
負傷,神戸市兵庫区,2017/4/14,21,晴,乾燥
負傷,神戸市兵庫区,2017/4/17,14,雨,湿潤
負傷,神戸市兵庫区,2017/4/18,6,晴,乾燥
負傷,神戸市兵庫区,2017/4/18,7,晴,乾燥
負傷,神戸市兵庫区,2017/4/18,15,晴,乾燥
負傷,神戸市兵庫区,2017/4/19,8,晴,乾燥
負傷,神戸市兵庫区,2017/4/20,9,晴,乾燥
負傷,神戸市兵庫区,2017/4/20,11,曇,乾燥
負傷,神戸市兵庫区,2017/4/12,17,晴,乾燥
負傷,神戸市兵庫区,2017/3/24,13,晴,乾燥
負傷,神戸市兵庫区,2017/4/9,13,曇,乾燥
負傷,神戸市兵庫区,2017/4/24,12,晴,乾燥
負傷,神戸市兵庫区,2017/4/24,14,晴,乾燥
負傷,神戸市兵庫区,2017/4/24,16,晴,乾燥
負傷,神戸市兵庫区,2017/4/25,9,晴,乾燥
負傷,神戸市兵庫区,2017/4/25,8,晴,乾燥
負傷,神戸市兵庫区,2017/4/25,14,晴,乾燥
負傷,神戸市兵庫区,2017/4/25,14,晴,乾燥
負傷,神戸市兵庫区,2017/4/26,8,雨,湿潤
負傷,神戸市兵庫区,2017/4/26,20,雨,湿潤
負傷,神戸市兵庫区,2017/4/28,15,晴,乾燥
負傷,神戸市兵庫区,2017/4/28,12,晴,乾燥
負傷,神戸市兵庫区,2017/5/2,11,晴,乾燥
負傷,神戸市兵庫区,2017/5/2,11,晴,乾燥
負傷,神戸市兵庫区,2017/5/2,16,晴,乾燥
負傷,神戸市兵庫区,2017/5/2,17,晴,乾燥
負傷,神戸市兵庫区,2017/5/2,22,晴,乾燥
負傷,神戸市兵庫区,2017/5/4,7,晴,乾燥
負傷,神戸市兵庫区,2017/5/4,18,晴,乾燥
負傷,神戸市兵庫区,2017/2/4,10,晴,乾燥
負傷,神戸市兵庫区,2017/5/5,21,晴,乾燥
負傷,神戸市兵庫区,2017/5/7,21,晴,乾燥
負傷,神戸市兵庫区,2017/4/23,7,晴,乾燥
負傷,神戸市兵庫区,2017/5/10,7,曇,乾燥
負傷,神戸市兵庫区,2017/5/10,8,晴,乾燥
負傷,神戸市兵庫区,2017/5/12,7,晴,乾燥
負傷,神戸市兵庫区,2017/5/12,14,晴,乾燥
負傷,神戸市兵庫区,2017/5/12,23,雨,湿潤
負傷,神戸市兵庫区,2017/5/13,9,雨,湿潤
負傷,神戸市兵庫区,2017/5/14,14,晴,乾燥
負傷,神戸市兵庫区,2017/5/10,11,曇,乾燥
負傷,神戸市兵庫区,2017/5/14,20,晴,乾燥
負傷,神戸市兵庫区,2017/5/16,8,晴,乾燥
負傷,神戸市兵庫区,2017/5/18,17,晴,乾燥
負傷,神戸市兵庫区,2017/5/19,11,晴,乾燥
負傷,神戸市兵庫区,2017/5/19,17,晴,乾燥
負傷,神戸市兵庫区,2017/5/20,11,晴,乾燥
負傷,神戸市兵庫区,2017/5/21,12,晴,乾燥
負傷,神戸市兵庫区,2017/5/21,15,晴,乾燥
負傷,神戸市兵庫区,2017/5/21,19,晴,乾燥
負傷,神戸市兵庫区,2017/5/22,19,晴,乾燥
負傷,神戸市兵庫区,2017/5/25,3,雨,湿潤
負傷,神戸市兵庫区,2017/5/25,0,雨,湿潤
負傷,神戸市兵庫区,2017/5/25,10,曇,乾燥
負傷,神戸市兵庫区,2017/5/1,15,晴,乾燥
負傷,神戸市兵庫区,2017/5/26,6,晴,乾燥
負傷,神戸市兵庫区,2017/5/27,8,晴,乾燥
負傷,神戸市兵庫区,2017/5/28,16,晴,乾燥
負傷,神戸市兵庫区,2017/5/29,7,晴,乾燥
負傷,神戸市兵庫区,2017/5/29,11,晴,乾燥
負傷,神戸市兵庫区,2017/5/29,12,晴,乾燥
負傷,神戸市兵庫区,2017/5/30,8,晴,乾燥
負傷,神戸市兵庫区,2017/5/24,18,雨,乾燥
負傷,神戸市兵庫区,2017/5/31,17,晴,乾燥
負傷,神戸市兵庫区,2017/5/31,17,晴,乾燥
負傷,神戸市兵庫区,2017/6/1,8,晴,乾燥
負傷,神戸市兵庫区,2017/6/1,9,晴,乾燥
負傷,神戸市兵庫区,2017/6/1,11,晴,乾燥
負傷,神戸市兵庫区,2017/6/1,18,晴,乾燥
負傷,神戸市兵庫区,2017/6/2,15,晴,乾燥
負傷,神戸市兵庫区,2017/6/2,9,晴,乾燥
負傷,神戸市兵庫区,2017/6/2,13,晴,乾燥
負傷,神戸市兵庫区,2017/6/2,16,晴,乾燥
負傷,神戸市兵庫区,2017/6/2,22,晴,乾燥
負傷,神戸市兵庫区,2017/6/3,5,晴,乾燥
負傷,神戸市兵庫区,2017/6/2,15,晴,乾燥
負傷,神戸市兵庫区,2017/5/27,9,晴,乾燥
負傷,神戸市兵庫区,2017/6/4,20,晴,乾燥
負傷,神戸市兵庫区,2017/6/5,10,晴,乾燥
負傷,神戸市兵庫区,2017/5/30,17,晴,乾燥
負傷,神戸市兵庫区,2017/6/6,7,晴,乾燥
負傷,神戸市兵庫区,2017/6/7,14,雨,湿潤
負傷,神戸市兵庫区,2017/6/7,18,雨,湿潤
負傷,神戸市兵庫区,2017/6/7,14,雨,湿潤
負傷,神戸市兵庫区,2017/6/9,7,晴,乾燥
負傷,神戸市兵庫区,2017/5/25,17,晴,乾燥
負傷,神戸市兵庫区,2017/6/12,7,晴,乾燥
負傷,神戸市兵庫区,2017/6/12,15,晴,乾燥
負傷,神戸市兵庫区,2017/6/14,11,晴,乾燥
負傷,神戸市兵庫区,2017/6/14,12,晴,乾燥
負傷,神戸市兵庫区,2017/6/15,8,晴,乾燥
負傷,神戸市兵庫区,2017/6/15,13,晴,乾燥
