accident,where,date,time,weather,state
負傷,神戸市垂水区,2020/4/25,10,晴,乾燥
負傷,神戸市西区,2020/4/25,9,晴,乾燥
負傷,神戸市中央区,2020/4/26,17,曇,乾燥
負傷,神戸市東灘区,2020/4/26,10,晴,乾燥
負傷,神戸市灘区,2020/4/26,17,晴,乾燥
負傷,神戸市垂水区,2020/4/26,16,曇,乾燥
負傷,神戸市垂水区,2020/4/26,16,晴,乾燥
負傷,神戸市中央区,2020/4/27,6,晴,乾燥
負傷,神戸市中央区,2020/4/27,15,晴,乾燥
負傷,神戸市中央区,2020/4/27,13,晴,乾燥
負傷,神戸市中央区,2020/4/27,11,晴,乾燥
負傷,神戸市東灘区,2020/4/27,8,晴,乾燥
負傷,神戸市東灘区,2020/4/27,19,曇,乾燥
負傷,神戸市兵庫区,2020/4/27,12,晴,乾燥
負傷,神戸市北区,2020/4/27,9,晴,乾燥
負傷,神戸市長田区,2020/4/27,7,晴,乾燥
負傷,神戸市長田区,2020/4/27,11,晴,乾燥
負傷,神戸市長田区,2020/4/27,12,晴,乾燥
負傷,神戸市長田区,2020/4/27,15,晴,乾燥
負傷,神戸市須磨区,2020/4/27,18,晴,乾燥
負傷,神戸市垂水区,2020/4/27,9,晴,乾燥
負傷,神戸市西区,2020/4/27,7,晴,乾燥
負傷,神戸市西区,2020/4/27,22,晴,乾燥
負傷,神戸市中央区,2020/4/28,16,晴,乾燥
負傷,神戸市東灘区,2020/4/28,16,晴,乾燥
負傷,神戸市東灘区,2020/4/28,16,晴,乾燥
負傷,神戸市灘区,2020/4/28,13,晴,乾燥
負傷,神戸市灘区,2020/4/28,12,晴,乾燥
負傷,神戸市北区,2020/4/28,20,晴,乾燥
負傷,神戸市北区,2020/4/28,14,晴,乾燥
負傷,神戸市北区,2020/4/28,16,晴,乾燥
負傷,神戸市須磨区,2020/4/28,8,晴,乾燥
負傷,神戸市須磨区,2020/4/28,6,晴,乾燥
負傷,神戸市垂水区,2020/4/28,10,晴,乾燥
負傷,神戸市垂水区,2020/4/28,18,晴,乾燥
負傷,神戸市中央区,2020/4/29,14,晴,乾燥
負傷,神戸市東灘区,2020/4/29,12,晴,乾燥
負傷,神戸市灘区,2020/4/29,15,晴,乾燥
負傷,神戸市兵庫区,2020/4/29,7,晴,乾燥
負傷,神戸市北区,2020/4/29,13,晴,乾燥
負傷,神戸市北区,2020/4/29,8,晴,乾燥
負傷,神戸市長田区,2020/4/29,17,晴,乾燥
負傷,神戸市須磨区,2020/4/29,18,晴,乾燥
負傷,神戸市垂水区,2020/4/29,17,晴,乾燥
負傷,神戸市西区,2020/4/29,10,晴,乾燥
負傷,神戸市東灘区,2020/4/30,6,晴,乾燥
負傷,神戸市東灘区,2020/4/30,21,晴,乾燥
負傷,神戸市兵庫区,2020/4/30,9,晴,乾燥
負傷,神戸市北区,2020/4/30,12,晴,乾燥
負傷,神戸市北区,2020/4/30,14,晴,乾燥
負傷,神戸市長田区,2020/4/30,10,晴,乾燥
負傷,神戸市長田区,2020/4/30,12,晴,乾燥
負傷,神戸市垂水区,2020/4/30,9,晴,乾燥
負傷,神戸市垂水区,2020/4/30,5,晴,乾燥
負傷,神戸市中央区,2020/5/1,9,晴,乾燥
負傷,神戸市中央区,2020/5/1,11,晴,乾燥
負傷,神戸市北区,2020/5/1,15,晴,乾燥
負傷,神戸市垂水区,2020/5/1,9,晴,乾燥
負傷,神戸市垂水区,2020/5/1,10,晴,乾燥
負傷,神戸市垂水区,2020/5/1,18,晴,乾燥
負傷,神戸市垂水区,2020/5/1,3,晴,乾燥
負傷,神戸市西区,2020/5/1,16,晴,乾燥
負傷,神戸市西区,2020/5/1,20,晴,乾燥
負傷,神戸市中央区,2020/5/2,19,晴,乾燥
負傷,神戸市中央区,2020/5/2,11,晴,乾燥
負傷,神戸市東灘区,2020/5/2,16,晴,乾燥
負傷,神戸市東灘区,2020/5/2,15,晴,乾燥
負傷,神戸市兵庫区,2020/5/2,15,晴,乾燥
負傷,神戸市垂水区,2020/5/2,9,晴,乾燥
負傷,神戸市西区,2020/5/2,20,晴,乾燥
負傷,神戸市東灘区,2020/5/3,13,曇,乾燥
負傷,神戸市東灘区,2020/5/3,12,曇,乾燥
負傷,神戸市兵庫区,2020/5/3,11,曇,乾燥
負傷,神戸市兵庫区,2020/5/3,11,曇,乾燥
負傷,神戸市須磨区,2020/5/3,17,曇,湿潤
負傷,神戸市西区,2020/5/3,15,雨,湿潤
負傷,神戸市中央区,2020/5/4,11,晴,乾燥
負傷,神戸市中央区,2020/5/4,11,晴,乾燥
負傷,神戸市東灘区,2020/5/4,20,晴,乾燥
負傷,神戸市灘区,2020/5/4,12,晴,乾燥
負傷,神戸市兵庫区,2020/5/4,18,晴,乾燥
負傷,神戸市北区,2020/5/4,15,晴,乾燥
負傷,神戸市須磨区,2020/5/4,12,晴,乾燥
負傷,神戸市垂水区,2020/5/4,23,晴,乾燥
負傷,神戸市中央区,2020/5/5,15,晴,乾燥
負傷,神戸市中央区,2020/5/5,8,晴,乾燥
負傷,神戸市東灘区,2020/5/5,13,晴,乾燥
負傷,神戸市灘区,2020/5/5,13,晴,乾燥
負傷,神戸市灘区,2020/5/5,13,晴,乾燥
負傷,神戸市兵庫区,2020/5/5,10,晴,乾燥
負傷,神戸市北区,2020/5/5,11,晴,乾燥
負傷,神戸市須磨区,2020/5/5,15,晴,乾燥
負傷,神戸市西区,2020/5/5,11,晴,乾燥
負傷,神戸市西区,2020/5/5,14,晴,乾燥
負傷,神戸市東灘区,2020/5/6,14,曇,乾燥
負傷,神戸市東灘区,2020/5/6,18,曇,乾燥
負傷,神戸市北区,2020/5/6,16,晴,乾燥
負傷,神戸市長田区,2020/5/6,8,曇,乾燥
負傷,神戸市長田区,2020/5/6,11,曇,乾燥
負傷,神戸市長田区,2020/5/6,19,曇,乾燥
負傷,神戸市垂水区,2020/5/6,16,曇,乾燥
負傷,神戸市東灘区,2020/5/7,11,晴,乾燥
負傷,神戸市東灘区,2020/5/7,14,晴,乾燥
負傷,神戸市灘区,2020/5/7,14,晴,乾燥
負傷,神戸市灘区,2020/5/7,17,晴,乾燥
負傷,神戸市兵庫区,2020/5/7,13,晴,乾燥
負傷,神戸市須磨区,2020/5/7,13,晴,乾燥
負傷,神戸市須磨区,2020/5/7,20,晴,乾燥
負傷,神戸市垂水区,2020/5/7,7,晴,乾燥
負傷,神戸市西区,2020/5/7,11,晴,乾燥
負傷,神戸市西区,2020/5/7,13,晴,乾燥
負傷,神戸市西区,2020/5/7,21,晴,乾燥
負傷,神戸市西区,2020/5/7,17,晴,乾燥
負傷,神戸市中央区,2020/5/8,14,晴,乾燥
負傷,神戸市東灘区,2020/5/8,18,曇,乾燥
負傷,神戸市灘区,2020/5/8,7,晴,乾燥
負傷,神戸市灘区,2020/5/8,10,晴,乾燥
負傷,神戸市灘区,2020/5/8,17,晴,乾燥
負傷,神戸市灘区,2020/5/8,20,晴,乾燥
負傷,神戸市兵庫区,2020/5/8,14,晴,乾燥
負傷,神戸市北区,2020/5/8,8,晴,乾燥
負傷,神戸市北区,2020/5/8,17,晴,乾燥
負傷,神戸市長田区,2020/5/8,12,晴,乾燥
負傷,神戸市須磨区,2020/5/8,17,晴,乾燥
負傷,神戸市垂水区,2020/5/8,14,晴,乾燥
負傷,神戸市垂水区,2020/5/8,14,晴,乾燥
負傷,神戸市西区,2020/5/8,9,晴,乾燥
負傷,神戸市西区,2020/5/8,19,晴,乾燥
負傷,神戸市兵庫区,2020/5/9,12,曇,乾燥
負傷,神戸市北区,2020/5/9,19,曇,湿潤
負傷,神戸市垂水区,2020/5/9,9,晴,乾燥
負傷,神戸市垂水区,2020/5/9,13,晴,乾燥
負傷,神戸市垂水区,2020/5/9,17,雨,湿潤
負傷,神戸市垂水区,2020/5/9,15,曇,乾燥
負傷,神戸市垂水区,2020/5/9,18,雨,湿潤
負傷,神戸市中央区,2020/5/10,9,曇,乾燥
負傷,神戸市中央区,2020/5/10,17,曇,乾燥
負傷,神戸市東灘区,2020/5/10,19,曇,乾燥
負傷,神戸市北区,2020/5/10,19,晴,湿潤
負傷,神戸市東灘区,2020/5/11,12,晴,乾燥
負傷,神戸市東灘区,2020/5/11,12,晴,乾燥
負傷,神戸市灘区,2020/5/11,16,晴,乾燥
負傷,神戸市兵庫区,2020/5/11,8,晴,乾燥
負傷,神戸市須磨区,2020/5/11,7,晴,乾燥
負傷,神戸市須磨区,2020/5/11,16,晴,乾燥
負傷,神戸市垂水区,2020/5/11,8,晴,乾燥
負傷,神戸市西区,2020/5/11,18,晴,乾燥
負傷,神戸市西区,2020/5/11,20,晴,乾燥
負傷,神戸市中央区,2020/5/12,8,晴,乾燥
負傷,神戸市東灘区,2020/5/12,14,晴,乾燥
負傷,神戸市東灘区,2020/5/12,8,晴,乾燥
負傷,神戸市長田区,2020/5/12,12,晴,乾燥
負傷,神戸市西区,2020/5/12,2,晴,乾燥
負傷,神戸市西区,2020/5/12,13,晴,乾燥
負傷,神戸市西区,2020/5/12,10,晴,乾燥
負傷,神戸市西区,2020/5/12,22,晴,乾燥
負傷,神戸市東灘区,2020/5/13,11,晴,乾燥
負傷,神戸市東灘区,2020/5/13,18,晴,乾燥
負傷,神戸市東灘区,2020/5/13,19,晴,乾燥
負傷,神戸市灘区,2020/5/13,13,晴,乾燥
負傷,神戸市灘区,2020/5/13,18,晴,乾燥
負傷,神戸市北区,2020/5/13,17,晴,乾燥
負傷,神戸市北区,2020/5/13,21,晴,乾燥
負傷,神戸市北区,2020/5/13,22,晴,乾燥
負傷,神戸市西区,2020/5/13,7,晴,乾燥
負傷,神戸市東灘区,2020/5/14,17,晴,乾燥
負傷,神戸市灘区,2020/5/14,13,晴,乾燥
負傷,神戸市長田区,2020/5/14,18,晴,乾燥
負傷,神戸市垂水区,2020/5/14,15,晴,乾燥
負傷,神戸市西区,2020/5/14,9,晴,乾燥
負傷,神戸市兵庫区,2020/5/15,19,雨,湿潤
負傷,神戸市北区,2020/5/15,6,晴,乾燥
負傷,神戸市長田区,2020/5/15,19,雨,湿潤
負傷,神戸市須磨区,2020/5/15,7,晴,乾燥
負傷,神戸市垂水区,2020/5/15,13,曇,乾燥
負傷,神戸市西区,2020/5/15,18,雨,湿潤
負傷,神戸市中央区,2020/5/16,11,雨,湿潤
負傷,神戸市中央区,2020/5/16,1,雨,湿潤
負傷,神戸市東灘区,2020/5/16,12,雨,湿潤
負傷,神戸市東灘区,2020/5/16,17,雨,湿潤
負傷,神戸市東灘区,2020/5/16,22,曇,湿潤
負傷,神戸市北区,2020/5/16,12,雨,湿潤
負傷,神戸市長田区,2020/5/16,10,雨,湿潤
負傷,神戸市長田区,2020/5/16,10,雨,湿潤
負傷,神戸市長田区,2020/5/16,18,雨,湿潤
負傷,神戸市垂水区,2020/5/16,9,雨,湿潤
負傷,神戸市西区,2020/5/16,13,雨,湿潤
負傷,神戸市北区,2020/5/17,8,晴,乾燥
負傷,神戸市北区,2020/5/17,9,晴,乾燥
負傷,神戸市長田区,2020/5/17,0,曇,湿潤
負傷,神戸市長田区,2020/5/17,18,晴,乾燥
負傷,神戸市須磨区,2020/5/17,21,晴,乾燥
負傷,神戸市垂水区,2020/5/17,14,晴,乾燥
負傷,神戸市西区,2020/5/17,16,雨,湿潤
負傷,神戸市西区,2020/5/17,13,晴,乾燥
負傷,神戸市西区,2020/5/17,7,晴,乾燥
負傷,神戸市中央区,2020/5/18,14,雨,湿潤
負傷,神戸市中央区,2020/5/18,21,雨,湿潤
負傷,神戸市灘区,2020/5/18,15,晴,湿潤
負傷,神戸市兵庫区,2020/5/18,17,雨,湿潤
負傷,神戸市兵庫区,2020/5/18,18,雨,湿潤
負傷,神戸市兵庫区,2020/5/18,10,晴,乾燥
負傷,神戸市長田区,2020/5/18,20,雨,湿潤
負傷,神戸市須磨区,2020/5/18,9,晴,乾燥
負傷,神戸市中央区,2020/5/19,10,晴,乾燥
負傷,神戸市兵庫区,2020/5/19,6,曇,湿潤
負傷,神戸市兵庫区,2020/5/19,8,曇,湿潤
負傷,神戸市兵庫区,2020/5/19,17,晴,乾燥
負傷,神戸市北区,2020/5/19,6,雨,湿潤
負傷,神戸市須磨区,2020/5/19,6,曇,湿潤
負傷,神戸市垂水区,2020/5/19,9,晴,乾燥
負傷,神戸市中央区,2020/5/20,0,晴,乾燥
負傷,神戸市東灘区,2020/5/20,10,晴,乾燥
負傷,神戸市兵庫区,2020/5/20,11,晴,乾燥
負傷,神戸市兵庫区,2020/5/20,20,晴,乾燥
負傷,神戸市長田区,2020/5/20,10,晴,乾燥
負傷,神戸市須磨区,2020/5/20,14,晴,乾燥
負傷,神戸市中央区,2020/5/21,19,晴,乾燥
負傷,神戸市灘区,2020/5/21,17,晴,乾燥
負傷,神戸市兵庫区,2020/5/21,8,晴,乾燥
負傷,神戸市兵庫区,2020/5/21,16,晴,乾燥
負傷,神戸市北区,2020/5/21,22,晴,乾燥
負傷,神戸市長田区,2020/5/21,7,晴,乾燥
負傷,神戸市垂水区,2020/5/21,12,晴,乾燥
負傷,神戸市垂水区,2020/5/21,13,晴,乾燥
負傷,神戸市垂水区,2020/5/21,19,晴,乾燥
負傷,神戸市西区,2020/5/21,13,晴,乾燥
負傷,神戸市西区,2020/5/21,18,晴,乾燥
負傷,神戸市中央区,2020/5/22,10,曇,乾燥
負傷,神戸市灘区,2020/5/22,7,晴,乾燥
負傷,神戸市灘区,2020/5/22,9,晴,乾燥
負傷,神戸市灘区,2020/5/22,14,晴,乾燥
負傷,神戸市灘区,2020/5/22,10,晴,乾燥
負傷,神戸市兵庫区,2020/5/22,10,晴,乾燥
負傷,神戸市北区,2020/5/22,10,晴,乾燥
負傷,神戸市北区,2020/5/22,11,晴,乾燥
負傷,神戸市西区,2020/5/22,16,晴,乾燥
負傷,神戸市西区,2020/5/22,20,晴,乾燥
負傷,神戸市中央区,2020/5/23,13,晴,乾燥
負傷,神戸市中央区,2020/5/23,11,晴,乾燥
負傷,神戸市中央区,2020/5/23,14,晴,乾燥
負傷,神戸市東灘区,2020/5/23,17,晴,乾燥
負傷,神戸市東灘区,2020/5/23,10,晴,乾燥
負傷,神戸市東灘区,2020/5/23,16,晴,乾燥
負傷,神戸市北区,2020/5/23,12,晴,乾燥
負傷,神戸市北区,2020/5/23,16,晴,乾燥
負傷,神戸市長田区,2020/5/23,8,晴,乾燥
負傷,神戸市長田区,2020/5/23,10,晴,乾燥
負傷,神戸市須磨区,2020/5/23,9,晴,乾燥
負傷,神戸市垂水区,2020/5/23,9,晴,乾燥
負傷,神戸市西区,2020/5/23,20,晴,乾燥
負傷,神戸市西区,2020/5/23,12,晴,乾燥
負傷,神戸市西区,2020/5/23,15,晴,乾燥
負傷,神戸市西区,2020/5/23,20,晴,乾燥
負傷,神戸市西区,2020/5/23,20,晴,乾燥
負傷,神戸市中央区,2020/5/24,12,晴,乾燥
負傷,神戸市中央区,2020/5/24,9,晴,乾燥
負傷,神戸市中央区,2020/5/24,11,晴,乾燥
負傷,神戸市北区,2020/5/24,11,晴,乾燥
負傷,神戸市長田区,2020/5/24,18,晴,乾燥
負傷,神戸市西区,2020/5/24,10,晴,乾燥
負傷,神戸市西区,2020/5/24,11,晴,乾燥
負傷,神戸市中央区,2020/5/25,4,晴,乾燥
負傷,神戸市中央区,2020/5/25,14,晴,乾燥
負傷,神戸市中央区,2020/5/25,17,曇,乾燥
負傷,神戸市東灘区,2020/5/25,16,晴,乾燥
負傷,神戸市兵庫区,2020/5/25,5,晴,乾燥
負傷,神戸市垂水区,2020/5/25,15,晴,乾燥
負傷,神戸市垂水区,2020/5/25,15,晴,乾燥
負傷,神戸市西区,2020/5/25,12,晴,乾燥
負傷,神戸市中央区,2020/5/26,15,雨,湿潤
負傷,神戸市中央区,2020/5/26,14,雨,湿潤
負傷,神戸市兵庫区,2020/5/26,8,晴,乾燥
負傷,神戸市兵庫区,2020/5/26,17,雨,湿潤
負傷,神戸市長田区,2020/5/26,17,雨,湿潤
負傷,神戸市長田区,2020/5/26,19,雨,湿潤
負傷,神戸市須磨区,2020/5/26,15,曇,湿潤
負傷,神戸市垂水区,2020/5/26,20,雨,湿潤
負傷,神戸市西区,2020/5/26,19,雨,湿潤
負傷,神戸市西区,2020/5/26,19,曇,湿潤
負傷,神戸市中央区,2020/5/27,10,晴,乾燥
負傷,神戸市東灘区,2020/5/27,7,晴,乾燥
負傷,神戸市灘区,2020/5/27,15,曇,乾燥
負傷,神戸市兵庫区,2020/5/27,14,晴,乾燥
負傷,神戸市長田区,2020/5/27,6,晴,乾燥
負傷,神戸市須磨区,2020/5/27,17,晴,乾燥
負傷,神戸市西区,2020/5/27,19,晴,乾燥
負傷,神戸市中央区,2020/5/28,14,晴,乾燥
負傷,神戸市東灘区,2020/5/28,11,晴,乾燥
負傷,神戸市東灘区,2020/5/28,11,晴,乾燥
負傷,神戸市東灘区,2020/5/28,18,晴,湿潤
負傷,神戸市東灘区,2020/5/28,11,晴,乾燥
負傷,神戸市長田区,2020/5/28,17,晴,乾燥
負傷,神戸市須磨区,2020/5/28,17,晴,乾燥
負傷,神戸市須磨区,2020/5/28,18,晴,乾燥
負傷,神戸市垂水区,2020/5/28,17,晴,乾燥
負傷,神戸市西区,2020/5/28,16,晴,乾燥
負傷,神戸市中央区,2020/5/29,10,晴,乾燥
負傷,神戸市中央区,2020/5/29,7,晴,乾燥
負傷,神戸市灘区,2020/5/29,15,晴,乾燥
負傷,神戸市灘区,2020/5/29,17,晴,乾燥
負傷,神戸市兵庫区,2020/5/29,23,晴,乾燥
負傷,神戸市須磨区,2020/5/29,11,晴,乾燥
負傷,神戸市垂水区,2020/5/29,12,晴,乾燥
負傷,神戸市垂水区,2020/5/29,13,晴,乾燥
負傷,神戸市垂水区,2020/5/29,15,晴,乾燥
負傷,神戸市西区,2020/5/29,6,晴,乾燥
負傷,神戸市西区,2020/5/29,11,晴,乾燥
負傷,神戸市西区,2020/5/29,13,晴,乾燥
負傷,神戸市中央区,2020/5/30,21,曇,乾燥
負傷,神戸市長田区,2020/5/30,0,晴,乾燥
負傷,神戸市長田区,2020/5/30,12,晴,乾燥
負傷,神戸市長田区,2020/5/30,9,晴,乾燥
負傷,神戸市須磨区,2020/5/30,8,晴,乾燥
負傷,神戸市垂水区,2020/5/30,12,晴,乾燥
負傷,神戸市垂水区,2020/5/30,13,晴,乾燥
負傷,神戸市西区,2020/5/30,0,晴,乾燥
負傷,神戸市西区,2020/5/30,14,晴,乾燥
負傷,神戸市中央区,2020/5/31,16,晴,乾燥
負傷,神戸市中央区,2020/5/31,16,曇,乾燥
負傷,神戸市東灘区,2020/5/31,10,雨,湿潤
負傷,神戸市灘区,2020/5/31,16,曇,乾燥
負傷,神戸市兵庫区,2020/5/31,23,晴,乾燥
負傷,神戸市西区,2020/5/31,12,晴,乾燥
負傷,神戸市中央区,2020/6/1,17,晴,乾燥
負傷,神戸市中央区,2020/6/1,17,曇,乾燥
負傷,神戸市中央区,2020/6/1,17,曇,乾燥
負傷,神戸市灘区,2020/6/1,7,曇,乾燥
負傷,神戸市灘区,2020/6/1,9,晴,乾燥
負傷,神戸市灘区,2020/6/1,8,晴,乾燥
負傷,神戸市兵庫区,2020/6/1,8,晴,乾燥
負傷,神戸市兵庫区,2020/6/1,8,晴,乾燥
負傷,神戸市長田区,2020/6/1,12,晴,乾燥
負傷,神戸市垂水区,2020/6/1,15,晴,乾燥
負傷,神戸市西区,2020/6/1,8,晴,乾燥
負傷,神戸市西区,2020/6/1,16,曇,乾燥
負傷,神戸市中央区,2020/6/2,13,晴,乾燥
負傷,神戸市中央区,2020/6/2,16,晴,乾燥
負傷,神戸市東灘区,2020/6/2,13,晴,乾燥
負傷,神戸市兵庫区,2020/6/2,15,晴,乾燥
負傷,神戸市兵庫区,2020/6/2,17,晴,乾燥
負傷,神戸市長田区,2020/6/2,14,晴,乾燥
負傷,神戸市長田区,2020/6/2,10,晴,乾燥
負傷,神戸市長田区,2020/6/2,11,晴,乾燥
負傷,神戸市垂水区,2020/6/2,14,晴,乾燥
負傷,神戸市西区,2020/6/2,10,晴,乾燥
負傷,神戸市西区,2020/6/2,14,晴,乾燥
負傷,神戸市西区,2020/6/2,21,晴,乾燥
負傷,神戸市中央区,2020/6/3,11,晴,乾燥
負傷,神戸市中央区,2020/6/3,8,晴,乾燥
負傷,神戸市灘区,2020/6/3,8,晴,乾燥
負傷,神戸市兵庫区,2020/6/3,8,晴,乾燥
負傷,神戸市兵庫区,2020/6/3,16,晴,乾燥
負傷,神戸市北区,2020/6/3,10,晴,乾燥
負傷,神戸市北区,2020/6/3,14,曇,乾燥
負傷,神戸市北区,2020/6/3,16,曇,乾燥
負傷,神戸市長田区,2020/6/3,6,晴,乾燥
負傷,神戸市須磨区,2020/6/3,14,晴,乾燥
負傷,神戸市垂水区,2020/6/3,9,晴,乾燥
負傷,神戸市西区,2020/6/3,17,晴,乾燥
負傷,神戸市西区,2020/6/3,12,晴,乾燥
負傷,神戸市西区,2020/6/3,9,曇,乾燥
負傷,神戸市中央区,2020/6/4,11,晴,乾燥
負傷,神戸市中央区,2020/6/4,18,晴,乾燥
負傷,神戸市中央区,2020/6/4,22,晴,乾燥
負傷,神戸市中央区,2020/6/4,9,晴,乾燥
負傷,神戸市東灘区,2020/6/4,9,晴,乾燥
負傷,神戸市東灘区,2020/6/4,16,晴,乾燥
負傷,神戸市兵庫区,2020/6/4,6,晴,乾燥
負傷,神戸市兵庫区,2020/6/4,11,晴,乾燥
負傷,神戸市兵庫区,2020/6/4,19,晴,乾燥
負傷,神戸市長田区,2020/6/4,7,晴,乾燥
負傷,神戸市須磨区,2020/6/4,15,晴,乾燥
負傷,神戸市須磨区,2020/6/4,7,晴,乾燥
負傷,神戸市垂水区,2020/6/4,8,晴,乾燥
負傷,神戸市垂水区,2020/6/4,16,晴,乾燥
負傷,神戸市西区,2020/6/4,8,晴,乾燥
負傷,神戸市西区,2020/6/4,13,晴,乾燥
負傷,神戸市西区,2020/6/4,11,晴,乾燥
負傷,神戸市西区,2020/6/4,19,晴,乾燥
負傷,神戸市中央区,2020/6/5,14,晴,乾燥
負傷,神戸市東灘区,2020/6/5,9,晴,乾燥
負傷,神戸市東灘区,2020/6/5,17,晴,乾燥
負傷,神戸市兵庫区,2020/6/5,10,晴,乾燥
負傷,神戸市兵庫区,2020/6/5,20,晴,乾燥
負傷,神戸市兵庫区,2020/6/5,20,晴,乾燥
負傷,神戸市垂水区,2020/6/5,9,晴,乾燥
負傷,神戸市西区,2020/6/5,13,晴,乾燥
負傷,神戸市西区,2020/6/5,17,晴,乾燥
負傷,神戸市中央区,2020/6/6,11,晴,乾燥
負傷,神戸市中央区,2020/6/6,12,曇,乾燥
負傷,神戸市東灘区,2020/6/6,10,曇,乾燥
負傷,神戸市東灘区,2020/6/6,20,曇,乾燥
負傷,神戸市兵庫区,2020/6/6,10,晴,乾燥
負傷,神戸市北区,2020/6/6,10,曇,乾燥
負傷,神戸市長田区,2020/6/6,16,霧,乾燥
負傷,神戸市長田区,2020/6/6,21,曇,乾燥
負傷,神戸市須磨区,2020/6/6,8,曇,乾燥
負傷,神戸市須磨区,2020/6/6,13,曇,乾燥
負傷,神戸市須磨区,2020/6/6,16,曇,乾燥
負傷,神戸市垂水区,2020/6/6,9,晴,乾燥
負傷,神戸市西区,2020/6/6,16,晴,乾燥
負傷,神戸市西区,2020/6/6,14,曇,乾燥
負傷,神戸市西区,2020/6/6,9,晴,乾燥
負傷,神戸市東灘区,2020/6/7,13,晴,乾燥
負傷,神戸市東灘区,2020/6/7,12,晴,乾燥
負傷,神戸市北区,2020/6/7,10,晴,乾燥
負傷,神戸市北区,2020/6/7,16,晴,乾燥
負傷,神戸市長田区,2020/6/7,0,曇,乾燥
負傷,神戸市長田区,2020/6/7,12,晴,乾燥
負傷,神戸市長田区,2020/6/7,14,晴,乾燥
負傷,神戸市須磨区,2020/6/7,13,晴,乾燥
負傷,神戸市中央区,2020/6/8,1,晴,乾燥
負傷,神戸市灘区,2020/6/8,15,晴,乾燥
負傷,神戸市兵庫区,2020/6/8,14,晴,乾燥
負傷,神戸市兵庫区,2020/6/8,17,晴,乾燥
負傷,神戸市北区,2020/6/8,17,晴,乾燥
負傷,神戸市北区,2020/6/8,17,晴,乾燥
負傷,神戸市北区,2020/6/8,17,晴,乾燥
負傷,神戸市長田区,2020/6/8,8,晴,乾燥
負傷,神戸市長田区,2020/6/8,14,晴,乾燥
負傷,神戸市長田区,2020/6/8,17,晴,乾燥
負傷,神戸市長田区,2020/6/8,20,晴,乾燥
負傷,神戸市垂水区,2020/6/8,9,晴,乾燥
負傷,神戸市垂水区,2020/6/8,11,晴,乾燥
負傷,神戸市垂水区,2020/6/8,13,晴,乾燥
負傷,神戸市西区,2020/6/8,16,晴,乾燥
負傷,神戸市西区,2020/6/8,14,晴,乾燥
負傷,神戸市西区,2020/6/8,8,晴,乾燥
負傷,神戸市中央区,2020/6/9,12,晴,乾燥
負傷,神戸市中央区,2020/6/9,8,晴,乾燥
負傷,神戸市中央区,2020/6/9,13,晴,乾燥
負傷,神戸市灘区,2020/6/9,10,晴,乾燥
負傷,神戸市灘区,2020/6/9,17,晴,乾燥
負傷,神戸市北区,2020/6/9,8,晴,乾燥
負傷,神戸市垂水区,2020/6/9,12,晴,乾燥
負傷,神戸市垂水区,2020/6/9,12,晴,乾燥
負傷,神戸市垂水区,2020/6/9,17,晴,乾燥
負傷,神戸市垂水区,2020/6/9,14,晴,乾燥
負傷,神戸市西区,2020/6/9,7,晴,乾燥
負傷,神戸市西区,2020/6/9,1,晴,乾燥
負傷,神戸市西区,2020/6/9,7,晴,乾燥
負傷,神戸市西区,2020/6/9,8,晴,乾燥
負傷,神戸市西区,2020/6/9,19,晴,乾燥
負傷,神戸市西区,2020/6/9,7,晴,乾燥
負傷,神戸市兵庫区,2020/6/10,8,曇,乾燥
負傷,神戸市長田区,2020/6/10,8,曇,乾燥
負傷,神戸市須磨区,2020/6/10,17,曇,乾燥
負傷,神戸市垂水区,2020/6/10,11,曇,乾燥
負傷,神戸市西区,2020/6/10,5,晴,乾燥
負傷,神戸市西区,2020/6/10,7,曇,乾燥
負傷,神戸市西区,2020/6/10,14,雨,湿潤
負傷,神戸市中央区,2020/6/11,8,曇,乾燥
負傷,神戸市中央区,2020/6/11,11,雨,湿潤
