accident,where,year,date,,time,whether,state
負傷,神戸市灘区,2020,1218,20201218,7,晴,乾燥
負傷,神戸市灘区,2020,1218,20201218,14,晴,乾燥
負傷,神戸市灘区,2020,1222,20201222,17,晴,乾燥
負傷,神戸市灘区,2020,1225,20201225,7,晴,乾燥
負傷,神戸市灘区,2020,1225,20201225,7,晴,乾燥
負傷,神戸市灘区,2020,1226,20201226,10,曇,乾燥
負傷,神戸市灘区,2020,1226,20201226,13,晴,乾燥
負傷,神戸市灘区,2020,1228,20201228,15,晴,乾燥
負傷,神戸市灘区,2020,1228,20201228,17,晴,乾燥
負傷,神戸市灘区,2020,1231,20201231,18,晴,乾燥
負傷,神戸市兵庫区,2016,1221,20161221,13,晴,乾燥
負傷,神戸市兵庫区,2017,0216,20170216,11,晴,乾燥
負傷,神戸市兵庫区,2017,0224,20170224,11,晴,乾燥
負傷,神戸市兵庫区,2017,0219,20170219,19,晴,乾燥
負傷,神戸市兵庫区,2017,0309,20170309,8,晴,乾燥
負傷,神戸市兵庫区,2017,0325,20170325,18,晴,乾燥
負傷,神戸市兵庫区,2017,0315,20170315,14,晴,乾燥
負傷,神戸市兵庫区,2017,0421,20170421,10,晴,乾燥
負傷,神戸市兵庫区,2017,0521,20170521,15,晴,乾燥
負傷,神戸市兵庫区,2017,0517,20170517,11,晴,乾燥
負傷,神戸市兵庫区,2017,0623,20170623,11,晴,乾燥
負傷,神戸市兵庫区,2017,0628,20170628,16,晴,乾燥
負傷,神戸市兵庫区,2017,0827,20170827,17,晴,乾燥
負傷,神戸市兵庫区,2017,0824,20170824,16,晴,乾燥
負傷,神戸市兵庫区,2017,1008,20171008,15,晴,乾燥
負傷,神戸市兵庫区,2017,1121,20171121,11,晴,乾燥
負傷,神戸市兵庫区,2016,1231,20161231,22,晴,乾燥
負傷,神戸市兵庫区,2017,0101,20170101,16,晴,乾燥
負傷,神戸市兵庫区,2017,0102,20170102,14,晴,乾燥
負傷,神戸市兵庫区,2016,1219,20161219,14,晴,乾燥
負傷,神戸市兵庫区,2017,0104,20170104,11,晴,乾燥
負傷,神戸市兵庫区,2017,0104,20170104,11,晴,乾燥
負傷,神戸市兵庫区,2017,0104,20170104,18,晴,乾燥
負傷,神戸市兵庫区,2017,0106,20170106,11,晴,乾燥
負傷,神戸市兵庫区,2017,0106,20170106,21,晴,乾燥
負傷,神戸市兵庫区,2017,0109,20170109,8,晴,乾燥
負傷,神戸市兵庫区,2017,0109,20170109,18,晴,乾燥
負傷,神戸市兵庫区,2017,0110,20170110,7,晴,乾燥
死亡,神戸市兵庫区,2017,0110,20170110,17,晴,乾燥
負傷,神戸市兵庫区,2017,0110,20170110,10,晴,乾燥
負傷,神戸市兵庫区,2017,0110,20170110,10,晴,乾燥
負傷,神戸市兵庫区,2017,0111,20170111,16,晴,乾燥
負傷,神戸市兵庫区,2017,0112,20170112,8,晴,乾燥
負傷,神戸市兵庫区,2017,0112,20170112,9,晴,乾燥
負傷,神戸市兵庫区,2017,0112,20170112,18,晴,乾燥
負傷,神戸市兵庫区,2017,0113,20170113,8,晴,乾燥
負傷,神戸市兵庫区,2017,0113,20170113,8,晴,乾燥
負傷,神戸市兵庫区,2017,0115,20170115,21,晴,乾燥
負傷,神戸市兵庫区,2016,1227,20161227,10,雨,湿潤
負傷,神戸市兵庫区,2017,0116,20170116,7,晴,乾燥
負傷,神戸市兵庫区,2017,0116,20170116,15,晴,乾燥
負傷,神戸市兵庫区,2017,0117,20170117,11,晴,乾燥
負傷,神戸市兵庫区,2017,0117,20170117,20,晴,乾燥
負傷,神戸市兵庫区,2017,0118,20170118,8,晴,乾燥
負傷,神戸市兵庫区,2017,0118,20170118,10,晴,乾燥
負傷,神戸市兵庫区,2017,0118,20170118,8,晴,乾燥
負傷,神戸市兵庫区,2017,0114,20170114,20,雪,積雪
負傷,神戸市兵庫区,2017,0119,20170119,18,曇,乾燥
負傷,神戸市兵庫区,2017,0120,20170120,7,曇,乾燥
負傷,神戸市兵庫区,2017,0120,20170120,10,曇,乾燥
負傷,神戸市兵庫区,2017,0120,20170120,14,曇,湿潤
負傷,神戸市兵庫区,2017,0122,20170122,13,曇,湿潤
負傷,神戸市兵庫区,2017,0111,20170111,8,晴,乾燥
負傷,神戸市兵庫区,2017,0123,20170123,2,晴,乾燥
負傷,神戸市兵庫区,2017,0123,20170123,18,晴,湿潤
負傷,神戸市兵庫区,2017,0125,20170125,13,曇,乾燥
負傷,神戸市兵庫区,2017,0125,20170125,22,曇,乾燥
負傷,神戸市兵庫区,2017,0126,20170126,9,晴,乾燥
負傷,神戸市兵庫区,2017,0126,20170126,13,晴,乾燥
負傷,神戸市兵庫区,2017,0127,20170127,6,晴,乾燥
負傷,神戸市兵庫区,2017,0127,20170127,7,晴,乾燥
負傷,神戸市兵庫区,2017,0127,20170127,10,晴,乾燥
負傷,神戸市兵庫区,2017,0127,20170127,13,晴,乾燥
負傷,神戸市兵庫区,2017,0127,20170127,14,晴,乾燥
負傷,神戸市兵庫区,2017,0127,20170127,17,曇,乾燥
負傷,神戸市兵庫区,2017,0127,20170127,22,曇,乾燥
負傷,神戸市兵庫区,2017,0128,20170128,10,晴,乾燥
負傷,神戸市兵庫区,2017,0128,20170128,17,晴,乾燥
負傷,神戸市兵庫区,2017,0128,20170128,19,晴,乾燥
負傷,神戸市兵庫区,2017,0128,20170128,21,晴,乾燥
負傷,神戸市兵庫区,2017,0129,20170129,21,雨,湿潤
負傷,神戸市兵庫区,2017,0130,20170130,12,晴,乾燥
負傷,神戸市兵庫区,2017,0130,20170130,19,曇,乾燥
負傷,神戸市兵庫区,2017,0131,20170131,18,曇,乾燥
負傷,神戸市兵庫区,2017,0202,20170202,0,曇,乾燥
負傷,神戸市兵庫区,2017,0202,20170202,17,晴,乾燥
負傷,神戸市兵庫区,2017,0203,20170203,2,晴,乾燥
負傷,神戸市兵庫区,2017,0119,20170119,16,晴,乾燥
負傷,神戸市兵庫区,2017,0203,20170203,11,晴,乾燥
負傷,神戸市兵庫区,2017,0203,20170203,13,晴,乾燥
負傷,神戸市兵庫区,2017,0203,20170203,20,晴,乾燥
負傷,神戸市兵庫区,2017,0204,20170204,8,晴,乾燥
負傷,神戸市兵庫区,2017,0203,20170203,8,晴,乾燥
負傷,神戸市兵庫区,2017,0204,20170204,13,晴,乾燥
負傷,神戸市兵庫区,2017,0206,20170206,14,曇,乾燥
負傷,神戸市兵庫区,2017,0207,20170207,8,曇,乾燥
負傷,神戸市兵庫区,2017,0207,20170207,8,晴,乾燥
負傷,神戸市兵庫区,2017,0207,20170207,14,晴,乾燥
負傷,神戸市兵庫区,2017,0207,20170207,16,晴,乾燥
負傷,神戸市兵庫区,2017,0208,20170208,0,晴,乾燥
負傷,神戸市兵庫区,2017,0209,20170209,11,雨,湿潤
負傷,神戸市兵庫区,2017,0209,20170209,18,雨,湿潤
負傷,神戸市兵庫区,2017,0209,20170209,19,曇,湿潤
負傷,神戸市兵庫区,2017,0210,20170210,23,雪,湿潤
負傷,神戸市兵庫区,2017,0207,20170207,21,晴,乾燥
負傷,神戸市兵庫区,2017,0211,20170211,18,晴,乾燥
負傷,神戸市兵庫区,2017,0213,20170213,9,晴,乾燥
負傷,神戸市兵庫区,2017,0213,20170213,15,晴,乾燥
負傷,神戸市兵庫区,2017,0213,20170213,17,晴,乾燥
負傷,神戸市兵庫区,2017,0213,20170213,18,晴,乾燥
負傷,神戸市兵庫区,2017,0214,20170214,5,晴,乾燥
負傷,神戸市兵庫区,2017,0214,20170214,17,晴,乾燥
負傷,神戸市兵庫区,2017,0214,20170214,19,晴,乾燥
負傷,神戸市兵庫区,2017,0216,20170216,19,晴,乾燥
負傷,神戸市兵庫区,2017,0207,20170207,22,晴,乾燥
負傷,神戸市兵庫区,2017,0218,20170218,0,曇,乾燥
負傷,神戸市兵庫区,2017,0218,20170218,5,晴,乾燥
負傷,神戸市兵庫区,2017,0219,20170219,20,晴,乾燥
負傷,神戸市兵庫区,2017,0220,20170220,23,曇,乾燥
負傷,神戸市兵庫区,2017,0221,20170221,20,晴,乾燥
負傷,神戸市兵庫区,2017,0221,20170221,9,晴,乾燥
負傷,神戸市兵庫区,2017,0222,20170222,20,雨,湿潤
負傷,神戸市兵庫区,2017,0222,20170222,22,曇,乾燥
負傷,神戸市兵庫区,2017,0223,20170223,21,晴,乾燥
負傷,神戸市兵庫区,2017,0224,20170224,21,晴,乾燥
負傷,神戸市兵庫区,2017,0225,20170225,11,晴,乾燥
負傷,神戸市兵庫区,2017,0225,20170225,8,晴,乾燥
負傷,神戸市兵庫区,2017,0227,20170227,16,晴,乾燥
負傷,神戸市兵庫区,2017,0302,20170302,7,雨,湿潤
負傷,神戸市兵庫区,2017,0224,20170224,21,曇,乾燥
負傷,神戸市兵庫区,2017,0303,20170303,11,曇,乾燥
負傷,神戸市兵庫区,2017,0303,20170303,16,晴,乾燥
負傷,神戸市兵庫区,2017,0304,20170304,19,晴,乾燥
負傷,神戸市兵庫区,2017,0306,20170306,18,曇,湿潤
負傷,神戸市兵庫区,2017,0307,20170307,7,晴,乾燥
負傷,神戸市兵庫区,2017,0307,20170307,11,晴,乾燥
負傷,神戸市兵庫区,2017,0307,20170307,15,晴,乾燥
負傷,神戸市兵庫区,2017,0308,20170308,14,曇,乾燥
負傷,神戸市兵庫区,2017,0308,20170308,16,曇,乾燥
負傷,神戸市兵庫区,2017,0310,20170310,9,晴,乾燥
負傷,神戸市兵庫区,2017,0310,20170310,12,晴,乾燥
負傷,神戸市兵庫区,2017,0311,20170311,7,晴,乾燥
負傷,神戸市兵庫区,2017,0312,20170312,22,晴,乾燥
負傷,神戸市兵庫区,2017,0314,20170314,6,曇,乾燥
負傷,神戸市兵庫区,2017,0314,20170314,9,晴,乾燥
負傷,神戸市兵庫区,2017,0315,20170315,10,晴,乾燥
負傷,神戸市兵庫区,2017,0315,20170315,8,晴,乾燥
負傷,神戸市兵庫区,2017,0315,20170315,16,曇,乾燥
負傷,神戸市兵庫区,2017,0316,20170316,4,雨,湿潤
負傷,神戸市兵庫区,2017,0316,20170316,7,曇,乾燥
負傷,神戸市兵庫区,2017,0316,20170316,13,曇,乾燥
負傷,神戸市兵庫区,2017,0316,20170316,15,晴,乾燥
負傷,神戸市兵庫区,2017,0317,20170317,4,晴,乾燥
負傷,神戸市兵庫区,2017,0317,20170317,6,晴,乾燥
負傷,神戸市兵庫区,2017,0317,20170317,8,晴,乾燥
負傷,神戸市兵庫区,2017,0317,20170317,12,晴,乾燥
負傷,神戸市兵庫区,2017,0317,20170317,19,晴,乾燥
負傷,神戸市兵庫区,2017,0317,20170317,18,晴,乾燥
負傷,神戸市兵庫区,2017,0223,20170223,14,晴,乾燥
負傷,神戸市兵庫区,2017,0318,20170318,11,晴,乾燥
負傷,神戸市兵庫区,2017,0316,20170316,5,晴,乾燥
負傷,神戸市兵庫区,2017,0319,20170319,17,曇,乾燥
負傷,神戸市兵庫区,2017,0319,20170319,14,晴,乾燥
負傷,神戸市兵庫区,2017,0320,20170320,11,晴,乾燥
負傷,神戸市兵庫区,2017,0321,20170321,8,雨,湿潤
負傷,神戸市兵庫区,2017,0321,20170321,12,雨,乾燥
負傷,神戸市兵庫区,2017,0322,20170322,4,晴,乾燥
負傷,神戸市兵庫区,2017,0322,20170322,16,晴,乾燥
負傷,神戸市兵庫区,2017,0318,20170318,7,晴,乾燥
負傷,神戸市兵庫区,2017,0320,20170320,22,雨,湿潤
負傷,神戸市兵庫区,2017,0325,20170325,17,曇,乾燥
死亡,神戸市兵庫区,2017,0326,20170326,15,雨,湿潤
負傷,神戸市兵庫区,2017,0327,20170327,8,晴,乾燥
負傷,神戸市兵庫区,2017,0327,20170327,11,晴,乾燥
負傷,神戸市兵庫区,2017,0329,20170329,13,晴,乾燥
負傷,神戸市兵庫区,2017,0329,20170329,14,晴,乾燥
負傷,神戸市兵庫区,2017,0314,20170314,13,晴,乾燥
負傷,神戸市兵庫区,2017,0328,20170328,4,晴,乾燥
負傷,神戸市兵庫区,2017,0330,20170330,16,晴,乾燥
負傷,神戸市兵庫区,2017,0401,20170401,8,曇,乾燥
負傷,神戸市兵庫区,2017,0401,20170401,12,晴,乾燥
負傷,神戸市兵庫区,2017,0402,20170402,13,晴,乾燥
負傷,神戸市兵庫区,2017,0402,20170402,15,晴,乾燥
負傷,神戸市兵庫区,2017,0403,20170403,4,晴,乾燥
負傷,神戸市兵庫区,2017,0403,20170403,8,晴,乾燥
負傷,神戸市兵庫区,2017,0404,20170404,9,晴,乾燥
負傷,神戸市兵庫区,2017,0404,20170404,15,晴,乾燥
負傷,神戸市兵庫区,2017,0404,20170404,15,晴,乾燥
負傷,神戸市兵庫区,2017,0405,20170405,2,晴,乾燥
負傷,神戸市兵庫区,2017,0405,20170405,12,晴,乾燥
負傷,神戸市兵庫区,2017,0305,20170305,17,晴,乾燥
負傷,神戸市兵庫区,2017,0406,20170406,11,曇,乾燥
負傷,神戸市兵庫区,2017,0407,20170407,16,雨,湿潤
負傷,神戸市兵庫区,2017,0407,20170407,21,雨,湿潤
負傷,神戸市兵庫区,2017,0408,20170408,9,曇,湿潤
負傷,神戸市兵庫区,2017,0408,20170408,17,雨,湿潤
負傷,神戸市兵庫区,2017,0408,20170408,19,雨,湿潤
負傷,神戸市兵庫区,2017,0406,20170406,8,晴,乾燥
負傷,神戸市兵庫区,2017,0410,20170410,12,晴,乾燥
負傷,神戸市兵庫区,2017,0410,20170410,14,晴,乾燥
負傷,神戸市兵庫区,2017,0410,20170410,17,晴,乾燥
負傷,神戸市兵庫区,2017,0411,20170411,10,雨,湿潤
負傷,神戸市兵庫区,2017,0411,20170411,11,雨,湿潤
負傷,神戸市兵庫区,2017,0411,20170411,10,雨,湿潤
負傷,神戸市兵庫区,2017,0411,20170411,23,雨,湿潤
負傷,神戸市兵庫区,2017,0412,20170412,11,晴,乾燥
負傷,神戸市兵庫区,2017,0413,20170413,10,晴,乾燥
負傷,神戸市兵庫区,2017,0413,20170413,18,晴,乾燥
負傷,神戸市兵庫区,2017,0414,20170414,18,晴,乾燥
負傷,神戸市兵庫区,2017,0414,20170414,21,晴,乾燥
負傷,神戸市兵庫区,2017,0417,20170417,14,雨,湿潤
負傷,神戸市兵庫区,2017,0418,20170418,6,晴,乾燥
負傷,神戸市兵庫区,2017,0418,20170418,7,晴,乾燥
負傷,神戸市兵庫区,2017,0418,20170418,15,晴,乾燥
負傷,神戸市兵庫区,2017,0419,20170419,8,晴,乾燥
負傷,神戸市兵庫区,2017,0420,20170420,9,晴,乾燥
負傷,神戸市兵庫区,2017,0420,20170420,11,曇,乾燥
負傷,神戸市兵庫区,2017,0412,20170412,17,晴,乾燥
負傷,神戸市兵庫区,2017,0324,20170324,13,晴,乾燥
負傷,神戸市兵庫区,2017,0409,20170409,13,曇,乾燥
負傷,神戸市兵庫区,2017,0424,20170424,12,晴,乾燥
負傷,神戸市兵庫区,2017,0424,20170424,14,晴,乾燥
負傷,神戸市兵庫区,2017,0424,20170424,16,晴,乾燥
負傷,神戸市兵庫区,2017,0425,20170425,9,晴,乾燥
負傷,神戸市兵庫区,2017,0425,20170425,8,晴,乾燥
負傷,神戸市兵庫区,2017,0425,20170425,14,晴,乾燥
負傷,神戸市兵庫区,2017,0425,20170425,14,晴,乾燥
負傷,神戸市兵庫区,2017,0426,20170426,8,雨,湿潤
負傷,神戸市兵庫区,2017,0426,20170426,20,雨,湿潤
負傷,神戸市兵庫区,2017,0428,20170428,15,晴,乾燥
負傷,神戸市兵庫区,2017,0428,20170428,12,晴,乾燥
負傷,神戸市兵庫区,2017,0502,20170502,11,晴,乾燥
負傷,神戸市兵庫区,2017,0502,20170502,11,晴,乾燥
負傷,神戸市兵庫区,2017,0502,20170502,16,晴,乾燥
負傷,神戸市兵庫区,2017,0502,20170502,17,晴,乾燥
負傷,神戸市兵庫区,2017,0502,20170502,22,晴,乾燥
負傷,神戸市兵庫区,2017,0504,20170504,7,晴,乾燥
負傷,神戸市兵庫区,2017,0504,20170504,18,晴,乾燥
負傷,神戸市兵庫区,2017,0204,20170204,10,晴,乾燥
負傷,神戸市兵庫区,2017,0505,20170505,21,晴,乾燥
負傷,神戸市兵庫区,2017,0507,20170507,21,晴,乾燥
負傷,神戸市兵庫区,2017,0423,20170423,7,晴,乾燥
負傷,神戸市兵庫区,2017,0510,20170510,7,曇,乾燥
負傷,神戸市兵庫区,2017,0510,20170510,8,晴,乾燥
負傷,神戸市兵庫区,2017,0512,20170512,7,晴,乾燥
負傷,神戸市兵庫区,2017,0512,20170512,14,晴,乾燥
負傷,神戸市兵庫区,2017,0512,20170512,23,雨,湿潤
負傷,神戸市兵庫区,2017,0513,20170513,9,雨,湿潤
負傷,神戸市兵庫区,2017,0514,20170514,14,晴,乾燥
負傷,神戸市兵庫区,2017,0510,20170510,11,曇,乾燥
負傷,神戸市兵庫区,2017,0514,20170514,20,晴,乾燥
負傷,神戸市兵庫区,2017,0516,20170516,8,晴,乾燥
負傷,神戸市兵庫区,2017,0518,20170518,17,晴,乾燥
負傷,神戸市兵庫区,2017,0519,20170519,11,晴,乾燥
負傷,神戸市兵庫区,2017,0519,20170519,17,晴,乾燥
負傷,神戸市兵庫区,2017,0520,20170520,11,晴,乾燥
負傷,神戸市兵庫区,2017,0521,20170521,12,晴,乾燥
負傷,神戸市兵庫区,2017,0521,20170521,15,晴,乾燥
負傷,神戸市兵庫区,2017,0521,20170521,19,晴,乾燥
負傷,神戸市兵庫区,2017,0522,20170522,19,晴,乾燥
負傷,神戸市兵庫区,2017,0525,20170525,3,雨,湿潤
負傷,神戸市兵庫区,2017,0525,20170525,0,雨,湿潤
負傷,神戸市兵庫区,2017,0525,20170525,10,曇,乾燥
負傷,神戸市兵庫区,2017,0501,20170501,15,晴,乾燥
負傷,神戸市兵庫区,2017,0526,20170526,6,晴,乾燥
負傷,神戸市兵庫区,2017,0527,20170527,8,晴,乾燥
負傷,神戸市兵庫区,2017,0528,20170528,16,晴,乾燥
負傷,神戸市兵庫区,2017,0529,20170529,7,晴,乾燥
負傷,神戸市兵庫区,2017,0529,20170529,11,晴,乾燥
負傷,神戸市兵庫区,2017,0529,20170529,12,晴,乾燥
負傷,神戸市兵庫区,2017,0530,20170530,8,晴,乾燥
負傷,神戸市兵庫区,2017,0524,20170524,18,雨,乾燥
負傷,神戸市兵庫区,2017,0531,20170531,17,晴,乾燥
負傷,神戸市兵庫区,2017,0531,20170531,17,晴,乾燥
負傷,神戸市兵庫区,2017,0601,20170601,8,晴,乾燥
負傷,神戸市兵庫区,2017,0601,20170601,9,晴,乾燥
負傷,神戸市兵庫区,2017,0601,20170601,11,晴,乾燥
負傷,神戸市兵庫区,2017,0601,20170601,18,晴,乾燥
負傷,神戸市兵庫区,2017,0602,20170602,15,晴,乾燥
負傷,神戸市兵庫区,2017,0602,20170602,9,晴,乾燥
負傷,神戸市兵庫区,2017,0602,20170602,13,晴,乾燥
負傷,神戸市兵庫区,2017,0602,20170602,16,晴,乾燥
負傷,神戸市兵庫区,2017,0602,20170602,22,晴,乾燥
負傷,神戸市兵庫区,2017,0603,20170603,5,晴,乾燥
負傷,神戸市兵庫区,2017,0602,20170602,15,晴,乾燥
負傷,神戸市兵庫区,2017,0527,20170527,9,晴,乾燥
負傷,神戸市兵庫区,2017,0604,20170604,20,晴,乾燥
負傷,神戸市兵庫区,2017,0605,20170605,10,晴,乾燥
負傷,神戸市兵庫区,2017,0530,20170530,17,晴,乾燥
負傷,神戸市兵庫区,2017,0606,20170606,7,晴,乾燥
負傷,神戸市兵庫区,2017,0607,20170607,14,雨,湿潤
負傷,神戸市兵庫区,2017,0607,20170607,18,雨,湿潤
負傷,神戸市兵庫区,2017,0607,20170607,14,雨,湿潤
負傷,神戸市兵庫区,2017,0609,20170609,7,晴,乾燥
負傷,神戸市兵庫区,2017,0525,20170525,17,晴,乾燥
負傷,神戸市兵庫区,2017,0612,20170612,7,晴,乾燥
負傷,神戸市兵庫区,2017,0612,20170612,15,晴,乾燥
負傷,神戸市兵庫区,2017,0614,20170614,11,晴,乾燥
負傷,神戸市兵庫区,2017,0614,20170614,12,晴,乾燥
負傷,神戸市兵庫区,2017,0615,20170615,8,晴,乾燥
負傷,神戸市兵庫区,2017,0615,20170615,13,晴,乾燥
負傷,神戸市兵庫区,2017,0610,20170610,18,晴,乾燥
負傷,神戸市兵庫区,2017,0616,20170616,14,晴,乾燥
負傷,神戸市兵庫区,2017,0617,20170617,8,晴,乾燥
負傷,神戸市兵庫区,2017,0618,20170618,13,晴,乾燥
負傷,神戸市兵庫区,2017,0619,20170619,6,晴,乾燥
負傷,神戸市兵庫区,2017,0619,20170619,14,晴,乾燥
負傷,神戸市兵庫区,2017,0619,20170619,14,晴,乾燥
負傷,神戸市兵庫区,2017,0619,20170619,12,晴,乾燥
負傷,神戸市兵庫区,2017,0618,20170618,16,晴,乾燥
負傷,神戸市兵庫区,2017,0622,20170622,17,晴,乾燥
負傷,神戸市兵庫区,2017,0623,20170623,6,晴,乾燥
負傷,神戸市兵庫区,2017,0623,20170623,11,晴,乾燥
負傷,神戸市兵庫区,2017,0527,20170527,5,晴,乾燥
負傷,神戸市兵庫区,2017,0623,20170623,11,晴,乾燥
負傷,神戸市兵庫区,2017,0623,20170623,15,晴,乾燥
負傷,神戸市兵庫区,2017,0623,20170623,10,晴,乾燥
負傷,神戸市兵庫区,2017,0616,20170616,17,晴,乾燥
負傷,神戸市兵庫区,2017,0624,20170624,9,晴,乾燥
負傷,神戸市兵庫区,2017,0624,20170624,21,雨,湿潤
負傷,神戸市兵庫区,2017,0627,20170627,16,曇,乾燥
負傷,神戸市兵庫区,2017,0628,20170628,8,雨,湿潤
負傷,神戸市兵庫区,2017,0628,20170628,9,曇,湿潤
負傷,神戸市兵庫区,2017,0628,20170628,17,晴,湿潤
負傷,神戸市兵庫区,2017,0629,20170629,6,曇,乾燥
負傷,神戸市兵庫区,2017,0628,20170628,7,曇,湿潤
負傷,神戸市兵庫区,2017,0630,20170630,9,晴,乾燥
負傷,神戸市兵庫区,2017,0630,20170630,13,晴,乾燥
負傷,神戸市兵庫区,2017,0630,20170630,7,雨,湿潤
負傷,神戸市兵庫区,2017,0626,20170626,15,曇,乾燥
負傷,神戸市兵庫区,2017,0703,20170703,18,曇,乾燥
死亡,神戸市兵庫区,2017,0704,20170704,0,雨,乾燥
負傷,神戸市兵庫区,2017,0704,20170704,11,曇,湿潤
負傷,神戸市兵庫区,2017,0705,20170705,9,雨,湿潤
負傷,神戸市兵庫区,2017,0705,20170705,8,雨,湿潤
負傷,神戸市兵庫区,2017,0705,20170705,17,曇,乾燥
負傷,神戸市兵庫区,2017,0619,20170619,16,晴,乾燥
負傷,神戸市兵庫区,2017,0624,20170624,10,雨,湿潤
負傷,神戸市兵庫区,2017,0707,20170707,14,曇,乾燥
負傷,神戸市兵庫区,2017,0703,20170703,10,晴,乾燥
負傷,神戸市兵庫区,2017,0708,20170708,9,晴,乾燥
負傷,神戸市兵庫区,2017,0710,20170710,16,晴,乾燥
負傷,神戸市兵庫区,2017,0711,20170711,6,曇,乾燥
負傷,神戸市兵庫区,2017,0628,20170628,15,晴,乾燥
負傷,神戸市兵庫区,2017,0713,20170713,13,晴,乾燥
負傷,神戸市兵庫区,2017,0705,20170705,12,雨,湿潤
負傷,神戸市兵庫区,2017,0714,20170714,22,晴,乾燥
負傷,神戸市兵庫区,2017,0715,20170715,11,晴,乾燥
負傷,神戸市兵庫区,2017,0716,20170716,12,晴,乾燥
負傷,神戸市兵庫区,2017,0716,20170716,17,晴,乾燥
負傷,神戸市兵庫区,2017,0713,20170713,17,曇,乾燥
負傷,神戸市兵庫区,2017,0718,20170718,17,晴,乾燥
負傷,神戸市兵庫区,2017,0719,20170719,11,晴,乾燥
